MJD,R.A. (mas),Dec. (mas),Err. R.A. (mas),Err. Dec. (mas),Corr.,Del.,RAcosDEC,BY,MJDtrunc,MJDReal
46399.238,-0.664710141648,-0.883101591853,0.4322,0.4133,0.39399999999999996,25.0,-0.4219297915747402,1985.9131940444674,46399.0,46399
46404.242,0.150839307995,-0.8957016120800001,0.432,0.4258,0.45399999999999996,30.0,0.09427023212792932,1985.9268945424294,46404.0,46404
46409.25,1.2926561575120001,0.6854976106749999,0.5712,0.4929,0.584,58.0,1.0006504655221011,1985.9406059920284,46409.0,46409
46414.276,0.215492849397,-0.637502415657,0.5971,0.5283,0.603,21.0,0.17316677841585895,1985.954366723994,46414.0,46414
46419.261,0.040213713258,0.008697605836,0.4141,0.3722,0.447,31.0,0.04021219221711578,1985.96801520168,46419.0,46419
46422.775,11.827203125355,0.310298423756,9.1808,10.0558,0.151,8.0,11.262365362541855,1985.977636214837,46422.0,46422
46429.22900000001,-2.04639993913,-1.800100778837,0.7998,0.5882,0.244,30.0,0.4651471906920025,1985.9953066812332,46429.0,46429
46434.204000000005,1.359978383568,1.103497197619,0.726,0.6196,0.473,33.0,0.6126384732477034,1986.0089277798263,46434.0,46434
46439.324,1.015957922314,-0.746701209664,0.3635,0.3743,0.33,25.0,0.7456455202783252,1986.0229458752628,46439.0,46439
46444.233,-0.299128654092,-0.039700825027,0.3828,0.3122,0.41700000000000004,24.0,-0.29889294841565905,1986.0363862718448,46444.0,46444
46449.23,-0.566649890203,0.40909678205,0.4795,0.3841,0.465,26.0,-0.5198902131267353,1986.0500676044417,46449.0,46449
46454.238,0.34192178492799996,-0.623300400093,0.4681,0.3636,0.428,23.0,0.27762557439382674,1986.0637790540407,46454.0,46454
46459.234000000004,2.043791024961,4.029998376609,0.5025,0.3901,0.5670000000000001,24.0,-1.2889170015058151,1986.0774576487286,46459.0,46459
46464.227,0.130806949691,3.025998012163,0.3481,0.2842,0.504,35.0,-0.12993399323361568,1986.0911280296884,46464.0,46464
46469.275,-0.48337393573799997,0.6913979916590001,0.4022,0.3476,0.467,32.0,-0.37236971579594497,1986.104948995658,46469.0,46469
46474.261,1.24068676398,-0.836100008428,0.3837,0.331,0.525,28.0,0.8317090673561415,1986.1186002112531,46474.0,46474
46479.242999999995,-0.484873066234,-0.5426027883,0.5153,0.4052,0.596,27.0,-0.41522957940782385,1986.1322404752111,46479.0,46479
46484.232,-0.987139343618,-0.834202825217,0.3462,0.2803,0.525,32.0,-0.6631290295027296,1986.1458999045342,46484.0,46484
46489.232,1.4669449691249998,-0.7778015799429999,0.3794,0.298,0.561,36.0,1.0451365649893902,1986.1595894508591,46489.0,46489
