   DATE        X           sigma      Y         sigma 
56072.2710     -0.066      0.018     -0.239      0.020 
56077.2160     -0.153      0.013     -0.317      0.016 
56078.2530     -0.188      0.013     -0.362      0.018 
56079.2710     -0.163      0.013     -0.442      0.012 
56084.2120     -0.274      0.012     -0.333      0.011 
56086.2830     -0.275      0.017     -0.278      0.016 
56091.2290     -0.216      0.015     -0.263      0.015 
56093.2780     -0.206      0.017     -0.146      0.020 
56097.2110     -0.184      0.022     -0.356      0.021 
56100.2780     -0.260      0.022     -0.297      0.022 
56104.2120     -0.322      0.016     -0.186      0.014 
56106.2560     -0.075      0.009     -0.093      0.010 
56107.2720     -0.279      0.017     -0.312      0.016 
56111.2140     -0.212      0.018     -0.258      0.016 
56114.2800     -0.199      0.015     -0.224      0.013 
56118.2100     -0.329      0.010     -0.210      0.009 
56119.2320     -0.182      0.017     -0.116      0.013 
56121.2740     -0.233      0.010     -0.255      0.010 
56125.2110     -0.263      0.010     -0.035      0.010 
56128.2800     -0.176      0.013     -0.076      0.011 
56132.2150     -0.257      0.011     -0.253      0.011 
56133.2290     -0.375      0.018     -0.123      0.020 
56135.2730     -0.427      0.030      0.006      0.024 
56139.2120     -0.218      0.007     -0.141      0.007 
56142.2720     -0.299      0.019      0.029      0.018 
56146.2130     -0.353      0.017      0.034      0.015 
56153.2170     -0.259      0.013     -0.186      0.011 
56156.2730     -0.243      0.014     -0.030      0.014 
56160.2080     -0.281      0.008     -0.044      0.008 
56162.2490     -0.355      0.008      0.034      0.009 
56163.2710     -0.328      0.019     -0.080      0.017 
56167.2090     -0.339      0.010      0.073      0.012 
56168.2160     -0.167      0.020      0.031      0.022 
56170.2710     -0.122      0.017     -0.006      0.015 
56175.2090     -0.093      0.011      0.006      0.011 
56177.2800     -0.151      0.015      0.028      0.016 
56181.2090     -0.139      0.009      0.010      0.010 
56182.2260     -0.195      0.013      0.041      0.011 
56184.2670     -0.228      0.017      0.158      0.015 
56188.2100     -0.242      0.010      0.053      0.008 
56191.2690     -0.078      0.014      0.145      0.012 
56195.2160     -0.221      0.011      0.111      0.011 
56196.2300     -0.124      0.016      0.181      0.016 
56198.2800     -0.123      0.018      0.234      0.015 
56202.2120     -0.088      0.011      0.135      0.013 
56203.2260     -0.118      0.015      0.243      0.016 
56204.2520     -0.173      0.007      0.111      0.007 
56205.2710     -0.186      0.016      0.190      0.014 
56211.2170     -0.066      0.017      0.132      0.020 
56212.2750     -0.089      0.012      0.106      0.011 
56216.2150     -0.165      0.011      0.147      0.013 
56217.2250      0.139      0.032      0.050      0.032 
56219.2790     -0.051      0.010      0.233      0.011 
56223.2090      0.042      0.012      0.198      0.013 
56226.2760     -0.132      0.019      0.228      0.021 
56230.2210     -0.029      0.014      0.334      0.018 
56233.2740     -0.011      0.009      0.284      0.009 
56237.2100      0.084      0.023      0.253      0.030 
56239.2540     -0.099      0.117      0.046      0.099 
56240.2710      0.062      0.014      0.142      0.015 
56244.2120      0.007      0.015      0.222      0.017 
56245.2290     -0.116      0.017      0.357      0.021 
56246.2500     -0.066      0.086      0.174      0.062 
56247.2710      0.024      0.027      0.237      0.030 
56251.2080     -0.001      0.011      0.179      0.011 
56252.2680      0.159      0.015      0.220      0.017 
56258.2110      0.081      0.013      0.225      0.012 
56259.2250      0.104      0.011      0.167      0.011 
56261.2710      0.141      0.015      0.164      0.013 
56265.2070      0.186      0.012      0.148      0.010 
56267.2550     -0.001      0.010      0.200      0.011 
56268.2660      0.102      0.018      0.183      0.026 
56272.2080      0.071      0.014      0.164      0.013 
56273.2320      0.135      0.012      0.242      0.011 
56275.2700      0.093      0.016      0.263      0.020 
56280.2090      0.162      0.011      0.146      0.011 
56282.2710      0.193      0.014      0.226      0.015 
56288.2030      0.284      0.021      0.098      0.027 
56289.2670      0.225      0.013      0.108      0.012 
56295.2060      0.394      0.015      0.170      0.013 
56296.2720      0.163      0.014      0.078      0.014 
56300.2120      0.162      0.009     -0.025      0.010 
56302.2510      0.191      0.008      0.201      0.009 
56303.2750      0.256      0.018     -0.003      0.016 
56308.2110      0.183      0.011      0.091      0.012 
56310.2760      0.172      0.013      0.047      0.012 
56315.2180      0.252      0.010      0.111      0.012 
56317.2760      0.019      0.029     -0.007      0.033 
56321.2100      0.195      0.009     -0.015      0.009 
56322.2280      0.197      0.014     -0.029      0.015 
56324.2670      0.282      0.024     -0.145      0.021 
56328.2090      0.185      0.011     -0.213      0.011 
56331.2780      0.180      0.020     -0.088      0.016 
56336.2110      0.255      0.016     -0.043      0.015 
56338.2700      0.259      0.012      0.006      0.011 
56342.2100      0.315      0.015     -0.044      0.014 
56343.2310      0.146      0.017     -0.179      0.019 
56345.2730      0.292      0.017     -0.058      0.014 
56349.2080      0.213      0.017     -0.206      0.013 
56352.2730      0.134      0.027     -0.170      0.019 
56356.2080      0.230      0.010     -0.232      0.010 
56359.2720      0.180      0.014     -0.036      0.015 
56364.2090      0.187      0.018     -0.009      0.018 
56366.2670      0.202      0.023     -0.022      0.022 
56370.2080      0.303      0.016     -0.207      0.015 
56373.2710      0.203      0.017     -0.110      0.018 
56377.2120      0.207      0.012     -0.150      0.012 
56378.2760      0.141      0.016     -0.095      0.015 
56385.2080      0.192      0.011     -0.256      0.012 
56387.2750      0.090      0.021     -0.113      0.017 
56391.2090      0.268      0.011     -0.126      0.011 
56392.2370      0.188      0.010     -0.078      0.010 
56393.2550      0.198      0.009     -0.194      0.010 
56394.2740      0.211      0.012     -0.253      0.015 
56399.2090      0.242      0.014     -0.153      0.015 
56401.2680      0.265      0.022     -0.216      0.019 
56405.2140      0.229      0.012     -0.368      0.011 
56406.2280     -0.003      0.038     -0.027      0.035 
56408.2690      0.129      0.025     -0.434      0.028 
56412.2090      0.088      0.019     -0.268      0.020 
56415.2810     -0.006      0.015     -0.203      0.021 
56420.2050      0.180      0.021     -0.080      0.024 
56422.2820     -0.081      0.043     -0.294      0.042 
56426.2100      0.233      0.014     -0.172      0.015 
56427.2320      0.072      0.010     -0.133      0.011 
56429.2730      0.003      0.019     -0.317      0.024 
56436.2790      0.079      0.027     -0.262      0.033 
56441.2120     -0.063      0.023     -0.398      0.024 
56443.2630     -0.059      0.037     -0.250      0.034 
56447.2110      0.127      0.013     -0.183      0.014 
56450.2740     -0.075      0.018     -0.248      0.027 
56454.2150      0.114      0.015     -0.313      0.017 
56457.2770     -0.082      0.020     -0.149      0.022 
56461.2150     -0.130      0.021     -0.359      0.018 
56463.2520     -0.057      0.009     -0.246      0.010 
56464.2840     -0.079      0.015     -0.332      0.017 
56468.2070     -0.099      0.015     -0.304      0.012 
56469.2270     -0.098      0.035     -0.195      0.030 
56470.2530     -0.075      0.015     -0.268      0.014 
56471.2790     -0.069      0.015     -0.269      0.016 
56475.2080     -0.064      0.009     -0.155      0.009 
56476.2700     -0.117      0.019     -0.187      0.017 
56482.2070     -0.073      0.015     -0.278      0.015 
56485.2590     -0.058      0.036     -0.219      0.032 
56490.2120     -0.121      0.011     -0.287      0.012 
56492.2740     -0.093      0.022     -0.122      0.024 
56496.2090     -0.204      0.019     -0.212      0.015 
56497.2280     -0.133      0.089     -0.076      0.119 
56498.2510     -0.179      0.011     -0.238      0.011 
56499.2790     -0.021      0.025     -0.180      0.027 
56503.2030     -0.056      0.030     -0.111      0.035 
56506.2790     -0.216      0.023     -0.016      0.021 
56510.2090     -0.094      0.015     -0.053      0.015 
56513.2750     -0.381      0.018     -0.019      0.018 
56517.2100     -0.303      0.015     -0.170      0.012 
56518.2710     -0.181      0.017     -0.057      0.014 
56524.2120     -0.143      0.016     -0.280      0.015 
56525.2290     -0.268      0.019      0.000      0.017 
56526.2450     -0.299      0.028     -0.251      0.029 
56527.2670     -0.238      0.022     -0.086      0.018 
56531.2140     -0.304      0.013     -0.009      0.012 
56534.2720     -0.092      0.016     -0.088      0.015 
56539.2060     -0.218      0.021     -0.016      0.019 
56541.2750     -0.392      0.022     -0.139      0.018 
56545.2040     -0.278      0.010      0.011      0.012 
56547.2590     -0.189      0.014      0.084      0.011 
56548.2750     -0.264      0.028      0.338      0.028 
56553.2080     -0.427      0.026     -0.041      0.027 
56555.2770     -0.223      0.012      0.105      0.015 
56560.2220     -0.301      0.017      0.004      0.017 
56561.2530     -0.203      0.038      0.116      0.041 
56562.2730     -0.087      0.015      0.081      0.015 
56566.2150     -0.151      0.017      0.148      0.022 
56568.2410     -0.320      0.030      0.298      0.034 
56569.2780     -0.171      0.017      0.077      0.018 
56573.2110     -0.417      0.017      0.126      0.015 
56576.2710     -0.199      0.021      0.110      0.020 
56581.2100     -0.203      0.017      0.284      0.016 
56583.2750     -0.221      0.015      0.089      0.017 
56587.2020     -0.053      0.017      0.400      0.018 
56590.2740     -0.178      0.011      0.263      0.013 
56594.2110     -0.085      0.016      0.277      0.017 
56596.2720     -0.192      0.013      0.191      0.016 
56602.2120     -0.212      0.013      0.248      0.014 
56603.2480     -0.163      0.009      0.182      0.012 
56604.2670     -0.123      0.010      0.277      0.013 
56608.1880     -0.114      0.043      0.165      0.053 
56609.2140     -0.145      0.009      0.260      0.009 
56610.2290      0.016      0.044      0.227      0.054 
56611.2660     -0.267      0.017      0.316      0.014 
56615.2150      0.045      0.011      0.323      0.010 
56616.2260     -0.097      0.045      0.266      0.048 
56617.2490      0.242      0.053      0.279      0.053 
56618.2730     -0.065      0.017      0.202      0.020 
56622.2110     -0.052      0.011      0.231      0.010 
56623.2820     -0.040      0.025      0.445      0.025 
56629.2060     -0.115      0.012      0.254      0.015 
56632.2700      0.020      0.013      0.139      0.013 
56636.2110     -0.070      0.012      0.173      0.012 
56638.2500     -0.054      0.010      0.120      0.010 
56639.2710      0.033      0.008      0.268      0.009 
56643.2090     -0.015      0.009      0.264      0.009 
56644.2280     -0.052      0.023      0.234      0.024 
56645.2530      0.009      0.008      0.178      0.008 
56646.2740      0.064      0.013      0.211      0.012 
56650.2160      0.058      0.011      0.085      0.012 
56653.2760      0.087      0.018      0.100      0.020 
56657.2090      0.050      0.014      0.135      0.015 
56660.2730      0.011      0.035      0.239      0.032 
56664.2110      0.077      0.009      0.220      0.008 
56667.2720      0.118      0.013      0.296      0.012 
56671.2110      0.012      0.015      0.277      0.014 
56674.2720      0.143      0.010      0.148      0.010 
56679.2060      0.087      0.010      0.110      0.009 
56681.2710      0.150      0.017      0.145      0.016 
56686.2140      0.119      0.015      0.061      0.014 
56687.2560      0.080      0.007      0.055      0.006 
56688.2720      0.228      0.017      0.108      0.016 
56692.2180     -0.020      0.010      0.161      0.008 
56695.2690      0.212      0.018      0.178      0.017 
56699.2090      0.142      0.011      0.247      0.010 
56701.2520      0.185      0.006      0.129      0.006 
56702.2790      0.277      0.015      0.102      0.015 
