   DATE        X           sigma      Y         sigma 
58463.2080      0.420      0.021      0.041      0.020 
58464.2280      0.337      0.044      0.097      0.049 
58465.2500      0.267      0.130     -0.046      0.137 
58466.2700      0.360      0.067     -0.137      0.071 
58470.2080      0.386      0.032     -0.106      0.030 
58473.2710      0.338      0.020     -0.262      0.019 
58479.2080      0.563      0.128      0.364      0.142 
58480.2710      0.257      0.043     -0.040      0.042 
58481.8390      0.341      0.089     -0.507      0.086 
58486.2080      0.392      0.021     -0.228      0.020 
58487.2700      0.416      0.030     -0.170      0.029 
58491.2080      0.215      0.028     -0.271      0.030 
58494.2710      0.326      0.033     -0.362      0.032 
58498.2080      0.341      0.024     -0.232      0.023 
58501.2700      0.229      0.022     -0.266      0.020 
58505.1630      0.146      0.078     -0.104      0.078 
58508.2710      0.199      0.027     -0.406      0.026 
58510.8320      0.190      0.048     -0.435      0.049 
58512.2080      0.322      0.031     -0.355      0.034 
58512.7820      0.243      0.056     -0.355      0.056 
58515.2700      0.135      0.027     -0.262      0.026 
58519.2080      0.283      0.017     -0.401      0.016 
58520.2280      0.629      0.084     -0.434      0.083 
58522.2710      0.225      0.037     -0.368      0.036 
58526.2080      0.285      0.021     -0.340      0.021 
58529.2700      0.290      0.026     -0.396      0.025 
58532.9140      0.278      0.205     -0.323      0.210 
58534.2080      0.166      0.018     -0.522      0.016 
58536.2700      0.290      0.063     -0.295      0.059 
58540.2080      0.347      0.018     -0.446      0.017 
58540.7340      0.075      0.058     -0.359      0.056 
58543.2700      0.239      0.028     -0.322      0.026 
58547.2080      0.282      0.033     -0.459      0.029 
58550.2710      0.266      0.038     -0.417      0.035 
58551.6890      0.262      0.057     -0.470      0.059 
58554.2080      0.221      0.027     -0.444      0.026 
58555.2290      0.171      0.132     -0.677      0.143 
58557.2700      0.151      0.028     -0.529      0.029 
58561.2080      0.165      0.022     -0.398      0.022 
58568.2090      0.188      0.020     -0.244      0.022 
58570.2490      0.304      0.084     -0.295      0.089 
58571.2710      0.190      0.066     -0.335      0.062 
58575.2080     -0.009      0.023     -0.398      0.024 
58576.2290      0.298      0.045     -0.335      0.044 
58578.2710      0.161      0.024     -0.408      0.026 
58582.2080      0.092      0.020     -0.396      0.019 
58584.2480     -0.063      0.049     -0.284      0.061 
58585.2700      0.154      0.031     -0.316      0.026 
58588.3250      0.373      0.228      0.235      0.155 
58589.2080      0.039      0.067     -0.446      0.063 
58591.2700      0.039      0.054     -0.306      0.052 
58593.3330      0.063      0.053     -0.426      0.055 
58597.2080      0.093      0.021     -0.325      0.020 
58599.2700      0.076      0.029     -0.339      0.031 
58601.0830     -0.012      0.071     -0.519      0.068 
58603.2080      0.147      0.022     -0.391      0.022 
58606.2700      0.010      0.035     -0.401      0.030 
58611.2080     -0.017      0.032     -0.354      0.031 
58612.2290     -0.013      0.104     -0.158      0.115 
58613.2710      0.020      0.029     -0.342      0.029 
58617.2080      0.091      0.025     -0.261      0.025 
58620.2700      0.007      0.029     -0.430      0.028 
58622.0050     -0.098      0.072     -0.486      0.065 
58624.2080      0.037      0.029     -0.314      0.029 
58627.2700     -0.068      0.042     -0.316      0.040 
58631.7550      0.235      0.068     -0.105      0.069 
58634.2710      0.056      0.034     -0.426      0.032 
58635.0030     -0.270      0.073     -0.734      0.081 
58638.2080      0.071      0.028     -0.402      0.028 
58639.2270     -0.312      0.074     -0.518      0.074 
58641.2700     -0.125      0.039     -0.261      0.036 
58645.4130      0.054      0.068     -0.409      0.069 
58646.2080     -0.037      0.020     -0.369      0.019 
58648.2700     -0.041      0.025     -0.415      0.021 
58655.2700     -0.036      0.032     -0.388      0.032 
58659.2080     -0.033      0.019     -0.388      0.020 
58662.2710      0.031      0.031     -0.309      0.030 
58666.2080     -0.092      0.038     -0.455      0.037 
58669.2700     -0.013      0.039     -0.250      0.035 
58670.1010     -0.182      0.078     -0.394      0.070 
58673.2080     -0.014      0.035     -0.367      0.034 
58675.2480      0.014      0.050     -0.297      0.062 
58677.6850     -0.100      0.073     -0.574      0.082 
58680.2080     -0.066      0.024     -0.358      0.022 
58681.2290      0.109      0.200      0.118      0.189 
58683.2710     -0.021      0.030     -0.235      0.029 
58687.2080     -0.098      0.021     -0.580      0.021 
58688.2290      0.070      0.050     -0.304      0.041 
58689.2500     -0.284      0.102     -0.565      0.109 
58690.2700     -0.160      0.043     -0.298      0.043 
58694.2080     -0.054      0.032     -0.294      0.030 
58697.2700      0.326      0.647      0.102      0.626 
58701.2080     -0.075      0.023     -0.235      0.023 
58702.2300     -0.568      0.236     -0.661      0.256 
58704.2700     -0.049      0.037     -0.204      0.032 
58708.2080     -0.069      0.030     -0.122      0.028 
58711.2710     -0.070      0.029     -0.178      0.030 
58712.7220      0.018      0.052     -0.358      0.051 
58715.2080     -0.156      0.047     -0.277      0.049 
58722.2080     -0.115      0.025     -0.065      0.023 
58725.2700     -0.149      0.021     -0.094      0.022 
58729.2080     -0.161      0.022     -0.105      0.022 
58732.2700     -0.123      0.037     -0.077      0.036 
58736.2080      0.032      0.027     -0.145      0.028 
58739.2710     -0.132      0.023     -0.064      0.024 
58743.2080      0.006      0.020     -0.100      0.021 
58746.2690     -0.038      0.031     -0.051      0.033 
58747.0610     -0.097      0.054     -0.212      0.053 
58750.2080     -0.006      0.034     -0.074      0.040 
58753.2700      0.140      0.030     -0.052      0.029 
58757.2070     -0.079      0.049     -0.112      0.048 
58758.2700      0.041      0.043     -0.085      0.040 
58764.1820     -0.108      0.087     -0.114      0.097 
58765.2080      0.093      0.039     -0.054      0.041 
58767.2710     -0.062      0.036     -0.046      0.039 
58771.2080      0.121      0.028     -0.201      0.029 
58774.2710      0.120      0.021      0.007      0.021 
58778.2100      0.028      0.045      0.014      0.043 
58781.2700      0.062      0.025      0.045      0.025 
58787.2700     -0.017      0.031      0.029      0.031 
58793.2280      0.232      0.077     -0.202      0.076 
58795.2710      0.097      0.021     -0.022      0.022 
58799.2080      0.065      0.032     -0.074      0.037 
58802.2710      0.137      0.020      0.188      0.021 
58803.5020      0.200      0.055     -0.145      0.051 
58806.2080      0.076      0.019     -0.013      0.019 
58809.2710      0.106      0.027      0.064      0.026 
58813.2080      0.002      0.021      0.013      0.022 
58814.2710     -0.003      0.021      0.053      0.021 
58820.2080      0.165      0.040     -0.082      0.036 
58823.2700      0.037      0.032     -0.035      0.033 
58827.2080      0.117      0.030      0.122      0.028 
58828.2280     -0.314      0.296     -0.898      0.313 
58829.9000      0.134      0.051     -0.048      0.051 
58844.2700      0.145      0.061      0.067      0.053 
58851.2690      0.175      0.283     -0.239      0.248 
58856.2080      0.311      0.065     -0.057      0.071 
58857.2300      0.229      0.020     -0.183      0.021 
58858.2710      0.050      0.039     -0.143      0.042 
58861.9610      0.163      0.066     -0.133      0.059 
58865.2710      0.084      0.029     -0.276      0.029 
58868.8340      0.153      0.137     -0.159      0.160 
58870.2080      0.109      0.022     -0.147      0.023 
58871.9050      0.199      0.055     -0.141      0.056 
58876.2080      0.275      0.025     -0.135      0.027 
58877.2290      0.285      0.055     -0.042      0.055 
58879.2710      0.127      0.019     -0.187      0.019 
58883.2080      0.318      0.020     -0.114      0.022 
58886.2710      0.247      0.024     -0.055      0.026 
58890.2080      0.136      0.026     -0.190      0.029 
58892.2500     -0.032      0.122     -0.309      0.152 
58893.2710      0.402      0.041     -0.126      0.042 
58897.2080      0.231      0.028     -0.309      0.028 
58899.9050      0.081      0.043     -0.229      0.042 
58904.2080      0.203      0.026     -0.269      0.026 
58907.2700      0.172      0.031     -0.197      0.031 
58911.2080      0.301      0.062     -0.086      0.066 
58914.2700      0.222      0.031     -0.219      0.032 
58918.2080      0.108      0.032     -0.372      0.031 
58920.2490      0.099      0.041     -0.389      0.046 
58921.2700      0.210      0.028     -0.159      0.030 
58922.3770      0.231      0.055     -0.287      0.057 
58925.2080      0.301      0.022     -0.098      0.021 
58928.2710      0.198      0.022     -0.296      0.024 
58932.2080      0.213      0.015     -0.322      0.016 
58934.2500      0.251      0.097     -0.192      0.092 
58935.2710      0.147      0.028     -0.222      0.028 
58939.2080      0.282      0.016     -0.255      0.016 
58942.2700      0.134      0.028     -0.220      0.027 
58942.8900      0.274      0.062     -0.312      0.055 
58946.2080      0.241      0.019     -0.340      0.018 
58948.2700      0.149      0.027     -0.313      0.026 
58954.2080      0.100      0.015     -0.275      0.014 
58956.2700      0.194      0.029     -0.325      0.027 
58960.2080      0.271      0.020     -0.163      0.019 
58962.2700      0.175      0.022     -0.246      0.022 
58967.2080      0.149      0.053     -0.013      0.056 
58969.2710      0.097      0.033     -0.329      0.033 
58974.2080      0.223      0.015     -0.353      0.016 
58976.2500      0.065      0.087     -0.490      0.088 
58977.2710      0.240      0.030     -0.399      0.030 
58981.2080      0.018      0.028     -0.252      0.028 
58981.9890      0.723      0.094     -0.499      0.087 
58983.2500      0.334      0.031     -0.332      0.033 
58984.2710      0.220      0.037     -0.280      0.034 
58988.2080      0.078      0.018     -0.286      0.019 
58989.2300      0.158      0.025     -0.384      0.026 
58991.2710      0.086      0.037     -0.332      0.035 
58995.1870      0.469      0.051     -0.570      0.051 
58996.2080     -0.074      0.031     -0.237      0.030 
58998.2700      0.229      0.035     -0.431      0.034 
59003.2080      0.088      0.042     -0.368      0.041 
59005.2700      0.204      0.080     -0.387      0.080 
59009.2080      0.101      0.025     -0.222      0.025 
59010.2290      0.531      0.047     -0.250      0.049 
59011.2700      0.037      0.049     -0.355      0.050 
59016.2080      0.239      0.068     -0.564      0.065 
59019.2700      0.233      0.056     -0.385      0.058 
59023.2080      0.109      0.021     -0.252      0.021 
59025.2500      0.151      0.028     -0.363      0.029 
59026.2700      0.122      0.036     -0.358      0.037 
59030.2080      0.082      0.020     -0.268      0.019 
59032.2700      0.165      0.028     -0.331      0.029 
59037.2080      0.133      0.019     -0.372      0.018 
59038.2300      0.097      0.028     -0.398      0.027 
59040.2700      0.104      0.026     -0.344      0.026 
59044.2080      0.102      0.022     -0.378      0.020 
59046.2500      0.379      0.569      0.222      0.394 
59047.2700      0.185      0.031     -0.373      0.033 
59051.2080      0.135      0.018     -0.284      0.018 
59054.2710      0.086      0.026     -0.263      0.028 
59058.2080      0.135      0.030     -0.265      0.031 
59061.2710     -0.064      0.057     -0.249      0.057 
59065.2070      0.078      0.050     -0.153      0.051 
59068.2500      0.101      0.019     -0.384      0.019 
59073.2080      0.308      0.044     -0.394      0.041 
59074.2500      0.351      0.072     -0.635      0.077 
59075.2700      0.122      0.030     -0.223      0.029 
59080.2080      0.059      0.027     -0.324      0.029 
59082.2700      0.163      0.059     -0.309      0.059 
59086.2080      0.054      0.034     -0.252      0.036 
59089.2710      0.086      0.034     -0.289      0.033 
59093.2080      0.055      0.033     -0.191      0.036 
59096.2700      0.203      0.031     -0.271      0.031 
59101.2080      0.109      0.026     -0.165      0.027 
59103.2700      0.070      0.034     -0.227      0.033 
59107.2080      0.115      0.028     -0.175      0.027 
59110.2710     -0.091      0.033     -0.298      0.033 
