   DATE        X           sigma      Y         sigma 
51513.2470      0.145      0.077     -0.079      0.078 
51519.0830      0.136      0.055     -0.017      0.074 
51520.2500      0.023      0.059     -0.019      0.064 
51525.9990     -0.108      0.090     -0.243      0.114 
51527.2490      0.188      0.054     -0.012      0.053 
51528.2690      0.187      0.089     -0.118      0.101 
51533.0850     -0.049      0.018     -0.203      0.016 
51534.2510      0.141      0.088     -0.295      0.085 
51541.2490      0.117      0.071     -0.133      0.065 
51542.2690     -0.098      0.065      0.015      0.050 
51548.2500      0.053      0.088     -0.186      0.074 
51554.0830      0.233      0.077     -0.090      0.084 
51555.2500      0.104      0.068     -0.174      0.073 
51556.2700     -0.059      0.073      0.035      0.073 
51562.2500      0.048      0.075     -0.082      0.076 
51569.2490      0.102      0.069     -0.240      0.073 
51570.9990     -0.048      0.157     -0.172      0.129 
51575.0720     -0.136      0.014     -0.108      0.015 
51576.2500      0.021      0.065     -0.059      0.072 
51577.9990     -0.074      0.097      0.032      0.107 
51582.0000     -0.597      0.204     -0.225      0.145 
51583.2490      0.006      0.075     -0.389      0.083 
51584.9990     -0.107      0.125     -0.117      0.129 
51589.0830     -0.036      0.049     -0.072      0.050 
51590.2500     -0.019      0.076     -0.136      0.073 
51597.2500     -0.042      0.083      0.002      0.082 
51604.2510     -0.005      0.080     -0.181      0.070 
51611.2490     -0.072      0.083     -0.131      0.070 
51617.0790     -0.067      0.015     -0.118      0.018 
51618.2500     -0.135      0.088      0.009      0.089 
51620.0000     -0.509      0.270      0.069      0.195 
51625.2490      0.047      0.037      0.028      0.030 
51631.0830      0.250      0.085      0.058      0.073 
51632.2500     -0.085      0.074     -0.102      0.075 
51639.2510     -0.004      0.098     -0.090      0.099 
51646.2500     -0.019      0.096     -0.217      0.085 
51653.2470      0.010      0.038      0.069      0.035 
51659.0840      0.134      0.087      0.013      0.114 
51660.2500     -0.021      0.091     -0.075      0.078 
51667.2510     -0.022      0.121      0.222      0.099 
51673.0830      0.186      0.065     -0.074      0.090 
51674.2500     -0.077      0.070     -0.168      0.072 
51675.2670      0.214      0.124     -0.093      0.140 
51680.0000     -0.067      0.336      0.379      0.366 
51681.2490     -0.359      0.100     -0.068      0.101 
51687.0850     -0.018      0.021     -0.171      0.020 
51688.2510     -0.102      0.076     -0.172      0.080 
51695.2510      0.025      0.123     -0.165      0.130 
51696.3470     -0.035      0.201     -0.202      0.216 
51702.2500     -0.027      0.078      0.013      0.085 
51703.9990     -0.186      0.169      0.449      0.255 
51709.2490     -0.157      0.117     -0.085      0.132 
51715.0790     -0.068      0.108     -0.408      0.135 
51716.2500     -0.125      0.083      0.193      0.089 
51723.2460     -0.020      0.039     -0.013      0.042 
51731.2500     -0.059      0.125     -0.045      0.120 
51732.2870     -0.003      0.022      0.109      0.027 
51736.2280     -0.049      0.051      0.032      0.053 
51737.2500     -0.176      0.098      0.015      0.093 
51738.2670      0.073      0.092     -0.090      0.087 
51744.2510     -0.079      0.074     -0.006      0.064 
51750.0830     -0.009      0.081      0.003      0.079 
51751.2500     -0.073      0.094     -0.132      0.086 
51758.2500     -0.094      0.100     -0.022      0.107 
51764.0010      0.207      0.391      0.438      0.243 
51765.2510     -0.022      0.090      0.021      0.080 
51771.0840     -0.199      0.112     -0.126      0.080 
51772.2510     -0.173      0.143     -0.008      0.118 
51774.2480     -0.005      0.197      0.280      0.260 
51778.2230      0.021      0.042      0.169      0.036 
51779.2500     -0.118      0.084     -0.037      0.081 
51780.2720      0.003      0.062     -0.117      0.057 
51786.2510     -0.449      0.115      0.436      0.121 
51787.3350     -0.107      0.151      0.395      0.213 
51792.0000     -0.017      0.240      0.280      0.159 
51793.2490     -0.315      0.158      0.265      0.178 
51800.2510      0.093      0.107      0.034      0.109 
51802.0760      0.179      0.119     -0.110      0.099 
51806.2270     -0.011      0.046      0.118      0.042 
51807.2490      0.025      0.075      0.013      0.073 
51808.2660      0.088      0.069     -0.087      0.062 
51813.2240      0.012      0.088      0.240      0.089 
51814.2510      0.081      0.077      0.045      0.072 
51820.1640     -0.129      0.093      0.072      0.112 
51821.2490      0.191      0.080      0.059      0.074 
51827.0830      0.632      0.268      0.152      0.236 
51828.2500      0.033      0.077      0.195      0.074 
51829.2690      0.189      0.074     -0.164      0.100 
51834.1630      0.050      0.090     -0.168      0.099 
51835.2500      0.167      0.072      0.145      0.078 
51836.2670     -0.058      0.069      0.038      0.071 
51841.0830      0.022      0.021      0.034      0.020 
51842.2510     -0.052      0.070      0.158      0.069 
51848.2270      0.087      0.050      0.122      0.045 
51849.2510     -0.014      0.092      0.143      0.088 
51850.2670     -0.014      0.113      0.095      0.093 
51851.2870      0.232      0.102     -0.011      0.098 
51856.2510     -0.064      0.181     -0.107      0.211 
51862.0820      0.257      0.090     -0.300      0.087 
51863.2500     -0.075      0.079      0.028      0.080 
51870.2490      0.121      0.076     -0.184      0.074 
51876.2260      0.218      0.076      0.236      0.060 
51877.2490      0.207      0.098      0.030      0.096 
51883.0830      0.190      0.017     -0.017      0.015 
51884.2510      0.085      0.097     -0.021      0.078 
51885.9990      0.561      0.173      0.004      0.200 
51890.2280      0.322      0.088     -0.009      0.082 
51891.2500      0.238      0.084      0.114      0.082 
51892.2660      0.263      0.057      0.062      0.063 
51897.0830      0.114      0.067      0.079      0.082 
51898.2500      0.153      0.073     -0.050      0.068 
51906.2490      0.160      0.100     -0.225      0.094 
51912.2500      0.114      0.065     -0.061      0.060 
51918.0830      0.284      0.061     -0.209      0.069 
51919.2500      0.236      0.064     -0.205      0.061 
51920.2660      0.084      0.070     -0.223      0.077 
51926.2500      0.061      0.074     -0.338      0.056 
51927.3330      0.596      0.247      0.099      0.218 
51932.2250      0.143      0.042     -0.182      0.044 
51933.2500      0.210      0.067     -0.196      0.072 
51934.2670      0.087      0.062     -0.337      0.062 
51939.0830      0.078      0.017     -0.224      0.017 
51940.2490      0.338      0.079     -0.134      0.075 
51946.2250      0.304      0.066     -0.108      0.060 
51947.2490      0.132      0.080     -0.178      0.075 
51948.2670      0.186      0.056     -0.227      0.055 
51953.0810      0.105      0.056     -0.121      0.054 
51954.2490      0.110      0.068     -0.216      0.061 
51955.2670      0.147      0.137      0.193      0.170 
51960.0810      0.170      0.122      0.185      0.113 
51961.2510      0.356      0.070     -0.043      0.066 
51962.2650      0.332      0.054     -0.111      0.051 
51967.1660     -0.434      0.252     -0.140      0.174 
51968.2460      0.044      0.073     -0.345      0.075 
51974.2240      0.225      0.038     -0.215      0.041 
51975.2480      0.159      0.103     -0.266      0.088 
51976.2670      0.178      0.058     -0.194      0.055 
51981.0810      0.103      0.017     -0.196      0.020 
51982.2460      0.137      0.066     -0.251      0.062 
51988.0830      0.251      0.057     -0.230      0.044 
51989.2450     -0.033      0.133     -0.458      0.117 
51990.2660      0.163      0.056     -0.221      0.049 
51995.2240      0.046      0.068     -0.289      0.061 
51996.2480     -0.022      0.074     -0.237      0.075 
51997.2660     -0.065      0.081     -0.088      0.076 
52002.0830      0.224      0.076     -0.288      0.062 
52003.2470     -0.053      0.064     -0.256      0.069 
52004.2670      0.148      0.052     -0.418      0.052 
52009.1670     -0.034      0.018     -0.260      0.017 
52010.2470     -0.052      0.057     -0.243      0.062 
52016.2260      0.023      0.035     -0.314      0.036 
52017.2490      0.125      0.066     -0.290      0.069 
52018.2670      0.001      0.059     -0.218      0.058 
52024.2490     -0.140      0.056     -0.225      0.058 
52031.2470     -0.013      0.061     -0.294      0.062 
52032.2650      0.094      0.060     -0.256      0.062 
52037.2260     -0.232      0.104     -0.088      0.108 
52038.2470     -0.202      0.057     -0.452      0.065 
52039.2720     -0.168      0.023     -0.323      0.021 
52044.2260     -0.082      0.060     -0.380      0.061 
52045.2480     -0.104      0.062     -0.352      0.069 
52046.2650     -0.108      0.051     -0.407      0.054 
52048.0820     -0.153      0.253      0.394      0.225 
52051.2250     -0.328      0.060     -0.204      0.059 
52052.2460     -0.129      0.050     -0.269      0.054 
52054.0780     -0.016      0.065     -0.145      0.074 
52059.2490     -0.086      0.063     -0.233      0.072 
52060.2660     -0.196      0.058     -0.304      0.060 
52065.0810     -0.079      0.065     -0.205      0.075 
52066.2470     -0.139      0.056     -0.269      0.060 
52067.3330      0.033      0.251     -0.361      0.162 
52072.2260     -0.071      0.068     -0.115      0.058 
52073.2480     -0.196      0.080     -0.354      0.087 
52074.2660     -0.142      0.058     -0.342      0.065 
52078.9970     -0.413      0.112     -0.146      0.151 
52080.2470     -0.035      0.084     -0.049      0.085 
52081.2660      0.058      0.057     -0.048      0.057 
52086.2240     -0.140      0.073     -0.130      0.065 
52087.2470     -0.112      0.085     -0.167      0.082 
52088.2670      0.098      0.063      0.069      0.066 
52093.2480     -0.077      0.068     -0.140      0.061 
52094.2670     -0.231      0.073     -0.147      0.064 
52096.0810     -0.152      0.019     -0.190      0.018 
52100.2240     -0.068      0.053     -0.280      0.050 
52101.2480     -0.301      0.072     -0.101      0.068 
52102.2660     -0.258      0.061     -0.374      0.060 
52107.2260     -0.155      0.180      0.096      0.146 
52108.2480     -0.098      0.081     -0.060      0.073 
52109.2670     -0.222      0.064     -0.075      0.061 
52114.0800     -0.035      0.080      0.102      0.066 
52115.2510     -0.228      0.091     -0.083      0.079 
52116.2630     -0.313      0.081     -0.130      0.070 
52122.2490     -0.072      0.070     -0.021      0.062 
52123.2660     -0.236      0.059     -0.188      0.062 
52128.0810     -0.161      0.083      0.099      0.064 
52129.2490     -0.252      0.077      0.046      0.072 
52130.2670     -0.201      0.071     -0.132      0.069 
52135.2240     -0.161      0.107      0.109      0.084 
52136.2490     -0.079      0.058     -0.101      0.052 
52137.2680     -0.001      0.061     -0.033      0.068 
52142.2270     -0.210      0.053      0.343      0.056 
52143.2490     -0.305      0.069      0.090      0.054 
52144.2660     -0.150      0.069     -0.118      0.059 
52149.2250     -0.131      0.060      0.033      0.054 
52150.2490     -0.117      0.058      0.043      0.052 
52151.2680      0.032      0.057      0.022      0.069 
52155.9980      0.236      0.186      0.186      0.146 
52157.2500     -0.175      0.066      0.080      0.059 
52158.2680     -0.094      0.067      0.234      0.062 
52163.2260     -0.105      0.046      0.123      0.049 
52164.2490      0.033      0.065     -0.231      0.070 
52165.2650     -0.045      0.070      0.006      0.075 
52171.2490     -0.186      0.069     -0.091      0.066 
52172.2670     -0.104      0.056      0.290      0.055 
52177.0810     -0.101      0.071      0.165      0.056 
52178.2490     -0.054      0.067     -0.260      0.073 
52179.2680      0.138      0.054      0.156      0.065 
52184.0820     -0.018      0.073      0.000      0.074 
52185.2490      0.007      0.054     -0.103      0.051 
52186.2670      0.007      0.060      0.058      0.061 
52192.2490     -0.130      0.068      0.121      0.072 
52193.2890     -0.121      0.134      0.489      0.201 
52198.1660      0.118      0.069      0.189      0.078 
52199.2490     -0.020      0.065      0.155      0.071 
52200.2680     -0.026      0.084     -0.230      0.096 
52201.2880     -0.089      0.098      0.385      0.112 
52205.2260      0.159      0.055      0.126      0.050 
52206.2490      0.145      0.059      0.023      0.067 
52207.2660      0.104      0.070      0.199      0.074 
52212.0830      0.137      0.020      0.000      0.021 
52213.2480      0.281      0.129     -0.070      0.111 
52214.2650      0.026      0.085      0.010      0.102 
52219.2250      0.059      0.057      0.280      0.055 
52220.2490      0.179      0.059      0.081      0.067 
52221.2690      0.148      0.063      0.289      0.061 
52226.1370      0.253      0.102      0.081      0.192 
52227.2400     -0.064      0.062      0.097      0.066 
52228.2680     -0.089      0.061      0.036      0.071 
52234.2490      0.098      0.056      0.070      0.061 
52240.0840      0.415      0.315      0.253      0.418 
52241.2500      0.116      0.073      0.035      0.073 
52242.2680     -0.035      0.061      0.041      0.065 
52247.2260      0.148      0.032      0.128      0.029 
52248.2500      0.370      0.066     -0.121      0.070 
52249.2650      0.108      0.055      0.069      0.048 
52254.0000      0.177      0.137      0.434      0.160 
52255.2490      0.008      0.054      0.138      0.057 
52257.0800      0.250      0.066      0.191      0.077 
52262.2490      0.240      0.056     -0.130      0.053 
52263.2680      0.117      0.063      0.116      0.053 
52271.2510      0.198      0.045     -0.066      0.045 
52278.2700      0.067      0.079     -0.228      0.081 
52282.2040      0.196      0.082      0.013      0.087 
52285.2710      0.265      0.065     -0.061      0.062 
52289.2040      0.325      0.054     -0.249      0.050 
52291.2500      0.204      0.018     -0.073      0.023 
52292.2700      0.141      0.073     -0.227      0.071 
52297.2040      0.291      0.038     -0.038      0.038 
52299.2690      0.089      0.055     -0.170      0.054 
52303.2030      0.227      0.058     -0.154      0.053 
52304.2260      0.126      0.055     -0.074      0.056 
52306.2470      0.091      0.049     -0.030      0.060 
52309.9980     -0.161      0.507      0.110      0.321 
52312.2450      0.622      0.288      0.493      0.238 
52313.2690      0.167      0.069     -0.246      0.069 
52317.0810     -0.148      0.165     -0.562      0.200 
52318.2260      0.100      0.074     -0.054      0.085 
52320.2700      0.207      0.060     -0.186      0.056 
52325.2040      0.163      0.056     -0.219      0.051 
52327.2700      0.248      0.079     -0.269      0.085 
52331.2030      0.151      0.046     -0.223      0.045 
52334.2700      0.146      0.060     -0.144      0.062 
52338.2030      0.284      0.052     -0.258      0.048 
52339.2220      0.180      0.048     -0.269      0.050 
52340.2450      0.101      0.019     -0.128      0.018 
52341.2700      0.220      0.055     -0.162      0.055 
52345.2030      0.289      0.032     -0.264      0.032 
52346.2280      0.130      0.048     -0.151      0.050 
52348.2710      0.203      0.052     -0.186      0.052 
52352.2040      0.252      0.059     -0.197      0.052 
52353.2300     -0.210      0.503     -0.230      0.760 
52355.2700      0.246      0.052     -0.139      0.055 
52359.2030      0.264      0.051     -0.208      0.050 
52360.2510      0.199      0.107     -0.087      0.142 
52361.2700      0.079      0.074     -0.146      0.083 
52367.2060      0.383      0.056     -0.170      0.060 
52368.2420      0.264      0.046     -0.259      0.047 
52369.2700      0.098      0.051     -0.251      0.053 
52373.2060      0.022      0.047     -0.057      0.052 
52374.2260      0.200      0.047     -0.227      0.051 
52376.2690      0.067      0.060     -0.234      0.072 
52380.2050      0.264      0.041     -0.097      0.043 
52383.2690      0.176      0.052     -0.310      0.062 
52387.2030      0.063      0.044     -0.193      0.046 
52388.2280     -0.614      1.446     -1.869      1.598 
52390.2690      0.193      0.058     -0.236      0.065 
52394.2070     -0.019      0.051     -0.265      0.062 
52397.2710      0.067      0.069     -0.251      0.068 
52401.2030      0.249      0.060     -0.012      0.070 
52402.2270      0.129      0.034     -0.227      0.035 
52403.2490      0.053      0.020     -0.243      0.018 
52404.2710      0.118      0.071     -0.215      0.082 
52408.2050      0.155      0.043     -0.146      0.051 
52409.1650     -0.147      0.071     -0.147      0.049 
52410.2420      0.124      0.076     -0.395      0.066 
52411.2710      0.123      0.060     -0.167      0.072 
52415.2150     -0.015      0.044     -0.066      0.044 
52418.2700      0.014      0.078     -0.240      0.077 
52423.2030      0.027      0.053     -0.110      0.069 
52424.2480     -0.445      0.841      0.430      0.646 
52425.2700     -0.034      0.091     -0.173      0.075 
52429.2050      0.186      0.050     -0.029      0.047 
52430.2290      0.347      0.405     -0.146      0.273 
52431.2490     -0.718      0.372     -0.289      0.343 
52432.2670     -0.053      0.070     -0.354      0.082 
52436.2040      0.109      0.048     -0.176      0.048 
52438.2440      0.113      0.064     -0.332      0.080 
52439.2700     -0.015      0.075     -0.304      0.075 
52443.2150      0.207      0.060     -0.170      0.062 
52444.2270      0.127      0.268     -0.281      0.198 
52445.2510      0.159      0.089     -0.212      0.112 
52446.2690     -0.028      0.079     -0.180      0.082 
52450.2060      0.225      0.055     -0.176      0.062 
52451.2250     -0.059      0.063     -0.150      0.057 
52453.2700      0.261      0.066     -0.416      0.067 
52457.2050      0.020      0.044     -0.256      0.044 
52458.2690      0.013      0.088     -0.393      0.079 
52464.2050      0.016      0.063     -0.260      0.076 
52465.2260      0.072      0.100     -0.347      0.129 
52466.2470     -0.096      0.071     -0.425      0.078 
52467.2690      0.151      0.058     -0.243      0.055 
52471.2130      0.118      0.057     -0.218      0.057 
52473.2510      0.136      0.169     -0.443      0.206 
52474.2700     -0.042      0.080     -0.368      0.085 
52478.2030     -0.009      0.055     -0.215      0.060 
52480.2510     -0.024      0.024     -0.372      0.029 
52481.2700      0.214      0.095     -0.325      0.104 
52485.2070      0.098      0.083     -0.233      0.071 
52488.2710     -0.239      0.089     -0.423      0.101 
52492.2030      0.138      0.066     -0.215      0.068 
52493.2270     -0.053      0.059     -0.334      0.062 
52495.2720      0.066      0.100     -0.323      0.096 
52499.2130     -0.223      0.073      0.017      0.070 
52501.2510     -0.011      0.142     -0.201      0.120 
52502.2690     -0.269      0.079     -0.230      0.080 
52506.2030     -0.010      0.053     -0.224      0.053 
52509.2720     -0.132      0.066     -0.325      0.067 
52513.2060     -0.037      0.053     -0.201      0.053 
52516.2690     -0.196      0.076     -0.187      0.072 
52519.9980     -0.339      0.176     -0.146      0.136 
52521.2030      0.013      0.043     -0.188      0.053 
52522.2380     -0.116      0.207     -0.211      0.229 
52523.2690     -0.232      0.049     -0.427      0.051 
52527.2160     -0.089      0.046     -0.179      0.054 
52529.2500     -0.534      0.123     -0.126      0.094 
52530.2700     -0.054      0.059     -0.164      0.064 
52534.2050     -0.047      0.061     -0.116      0.050 
52535.2260     -0.103      0.043     -0.182      0.046 
52537.2700     -0.043      0.062     -0.168      0.061 
52541.2030     -0.044      0.047     -0.241      0.042 
52543.2440     -0.247      0.024     -0.071      0.022 
52544.2690      0.014      0.061     -0.133      0.070 
52548.2050      0.002      0.045     -0.103      0.049 
52551.2700     -0.086      0.061     -0.035      0.066 
52555.2040     -0.119      0.040     -0.051      0.044 
52556.2260     -0.177      0.054     -0.041      0.069 
52557.2490     -0.119      0.093     -0.055      0.071 
52558.2690     -0.079      0.055     -0.090      0.063 
52562.2060     -0.015      0.059      0.104      0.058 
52563.2250     -0.220      0.054      0.145      0.072 
52564.2420     -0.030      0.037     -0.144      0.043 
52565.2430     -0.074      0.036     -0.045      0.038 
52566.2380     -0.050      0.034     -0.111      0.038 
52567.2420     -0.027      0.032     -0.066      0.034 
52568.2420     -0.127      0.029      0.022      0.032 
52569.2380     -0.127      0.034      0.035      0.039 
52570.2420     -0.082      0.034     -0.027      0.037 
52571.2420     -0.188      0.036      0.003      0.040 
52572.2370     -0.104      0.032     -0.089      0.036 
52573.2420     -0.007      0.043     -0.209      0.045 
52574.2410      0.004      0.048     -0.157      0.051 
52575.2350     -0.056      0.042     -0.119      0.043 
52576.2420     -0.021      0.035     -0.166      0.036 
52577.2430     -0.067      0.035     -0.084      0.036 
52578.2410     -0.144      0.032     -0.052      0.034 
52579.2720     -0.007      0.057     -0.116      0.063 
52583.2050     -0.162      0.054     -0.082      0.064 
52584.2280     -0.138      0.050     -0.088      0.059 
52585.2460     -0.060      0.050     -0.219      0.058 
52586.2690     -0.107      0.052     -0.044      0.055 
52590.2040     -0.185      0.050     -0.006      0.048 
52591.2240     -0.026      0.122     -0.177      0.123 
52592.2500     -0.365      0.074     -0.208      0.108 
52593.2700     -0.204      0.085     -0.174      0.075 
52596.9970     -0.207      0.082     -0.067      0.091 
52598.2240     -0.212      0.059     -0.037      0.056 
52599.2450     -0.124      0.129      0.169      0.097 
52600.2700     -0.029      0.047     -0.089      0.048 
52604.2030     -0.080      0.039     -0.008      0.037 
52605.2710     -0.183      0.068     -0.231      0.065 
52611.2260     -0.176      0.046     -0.133      0.059 
52612.2280     -0.196      0.225      0.242      0.155 
52613.2440     -0.070      0.039     -0.013      0.048 
52614.2690     -0.138      0.081     -0.154      0.075 
52618.2050     -0.017      0.043     -0.087      0.052 
52619.2320     -0.610      0.299     -0.051      0.246 
52620.2450     -0.247      0.026     -0.117      0.030 
52621.2690     -0.159      0.064     -0.023      0.064 
52625.2030     -0.198      0.071     -0.042      0.073 
52626.2240      0.011      0.063      0.075      0.057 
52628.2670     -0.154      0.072     -0.106      0.070 
52639.2030     -0.049      0.057      0.188      0.058 
52642.2690     -0.125      0.052     -0.119      0.050 
52646.2050     -0.056      0.030      0.003      0.030 
52649.2700     -0.100      0.050     -0.101      0.050 
52653.2030     -0.127      0.043      0.049      0.043 
52655.2470     -0.058      0.044     -0.133      0.043 
52656.2690     -0.082      0.046     -0.081      0.043 
52660.1230      0.005      0.261     -0.021      0.265 
52661.2030     -0.153      0.081     -0.114      0.067 
52662.2260     -0.169      0.109      0.109      0.112 
52663.2700     -0.179      0.112      0.178      0.104 
52667.2040     -0.123      0.036     -0.029      0.035 
52668.2230      0.035      0.040      0.021      0.042 
52669.2440     -0.284      0.141      0.018      0.135 
52670.2720     -0.114      0.084     -0.151      0.070 
52674.2080     -0.081      0.046      0.110      0.046 
52675.2250      0.003      0.047      0.138      0.046 
52676.2480      0.144      0.245      0.079      0.194 
52677.2680      0.025      0.054     -0.026      0.055 
52681.2060     -0.123      0.054     -0.059      0.052 
52683.2440      0.100      0.042     -0.149      0.043 
52684.2700     -0.024      0.053     -0.150      0.045 
52689.2040     -0.137      0.031      0.079      0.030 
52691.2700     -0.044      0.062     -0.082      0.056 
52695.2040     -0.036      0.039     -0.013      0.036 
52697.2500     -0.201      0.101     -0.101      0.148 
52698.2690      0.106      0.078      0.013      0.075 
52702.2050     -0.054      0.036      0.020      0.035 
52705.2700     -0.150      0.059      0.107      0.060 
52709.2050     -0.035      0.035      0.160      0.034 
52711.2470      0.093      0.026      0.067      0.022 
52712.2710      0.002      0.065      0.117      0.068 
52716.2050      0.047      0.036      0.080      0.038 
52717.2240     -0.250      0.090     -0.191      0.074 
52719.2690     -0.004      0.042     -0.080      0.047 
52723.2030      0.035      0.044      0.026      0.042 
52724.2280      0.176      0.090      0.059      0.114 
52725.2460      0.071      0.054     -0.014      0.045 
52726.2700      0.036      0.055     -0.048      0.059 
52730.2030      0.013      0.044     -0.028      0.048 
52733.2720      0.148      0.054      0.149      0.062 
52737.2030      0.045      0.036      0.103      0.035 
52738.2220     -0.027      0.121      0.056      0.144 
52739.3010      0.341      0.171      0.103      0.129 
52740.2700      0.108      0.049     -0.051      0.060 
52744.2030      0.080      0.039      0.031      0.036 
52746.2690      0.060      0.042      0.061      0.046 
52751.2040      0.039      0.045      0.001      0.046 
52752.2280     -0.078      0.277      0.245      0.265 
52753.2450      0.110      0.039     -0.040      0.041 
52754.2700      0.133      0.039      0.040      0.045 
52758.2050      0.135      0.043      0.055      0.044 
52759.2710      0.034      0.043      0.017      0.047 
52765.2040      0.172      0.039      0.112      0.045 
52766.2260      0.480      0.104     -0.130      0.101 
52767.2450      0.168      0.024      0.072      0.026 
52768.2690      0.012      0.046      0.161      0.050 
52772.2050      0.118      0.037     -0.068      0.041 
52773.2350      0.132      0.436      0.554      0.351 
52775.2690      0.158      0.057     -0.049      0.060 
52779.2060      0.132      0.048      0.214      0.049 
52780.2260      0.205      0.052     -0.004      0.067 
52781.2470      0.240      0.052     -0.075      0.054 
52782.2680      0.086      0.042     -0.042      0.044 
52787.2060      0.030      0.029      0.019      0.033 
52788.2490     -0.050      0.175     -0.311      0.275 
52789.2680      0.176      0.043      0.044      0.043 
52793.2040      0.239      0.037      0.096      0.037 
52796.2690      0.060      0.050     -0.100      0.052 
52800.2030      0.035      0.054      0.154      0.050 
52803.2700      0.319      0.192     -0.345      0.165 
52807.2060      0.037      0.047     -0.120      0.053 
52808.2240     -0.163      0.158      0.033      0.164 
52809.2470      0.132      0.030     -0.050      0.032 
52810.2690      0.306      0.090     -0.113      0.113 
52814.2050      0.232      0.052     -0.072      0.049 
52815.2290     -0.078      0.266      0.229      0.258 
52817.2700     -0.054      0.077      0.055      0.068 
52821.2040      0.183      0.045     -0.208      0.042 
52823.2700      0.113      0.065     -0.047      0.060 
52828.2030      0.224      0.051     -0.174      0.059 
52830.2460      0.050      0.021     -0.252      0.024 
52831.2690      0.349      0.083     -0.126      0.071 
52835.2030      0.319      0.034      0.021      0.036 
52836.2230      0.166      0.080     -0.177      0.088 
52837.2450      0.103      0.048     -0.289      0.056 
52838.2690     -0.090      0.047     -0.366      0.047 
52842.2040      0.036      0.052     -0.304      0.053 
52844.2400      0.497      0.328     -0.244      0.345 
52845.2670      0.253      0.067      0.072      0.059 
52849.2060      0.008      0.057     -0.270      0.058 
52850.2290      0.781      0.268     -0.009      0.187 
52852.2690      0.231      0.052     -0.268      0.045 
52856.2080      0.171      0.048     -0.225      0.057 
52859.2700      0.122      0.059     -0.309      0.052 
52863.2060      0.208      0.063     -0.431      0.068 
52864.2250      0.333      0.266     -0.363      0.290 
52866.2700      0.429      0.072     -0.381      0.064 
52870.2040      0.039      0.044     -0.188      0.047 
52872.2480      1.043      0.582     -0.775      0.324 
52873.2700      0.204      0.072     -0.607      0.068 
52877.2030      0.031      0.069     -0.200      0.061 
52878.2300     -0.020      0.213     -0.140      0.228 
52879.2460     -0.010      0.059     -0.275      0.054 
52880.2700      0.214      0.060     -0.176      0.058 
52885.2040      0.197      0.035     -0.066      0.036 
52886.2490     -0.151      0.286     -0.243      0.287 
52887.2700      0.245      0.053     -0.198      0.056 
52891.2030      0.171      0.037     -0.256      0.038 
52893.2440      0.123      0.052     -0.181      0.047 
52894.2690      0.036      0.058     -0.127      0.045 
52898.2060      0.000      0.059     -0.171      0.058 
52899.2240     -0.482      0.344     -0.166      0.404 
52900.2490      0.085      0.028     -0.051      0.024 
52901.2710      0.152      0.059     -0.225      0.061 
52905.2050      0.191      0.052     -0.154      0.054 
52906.2240     -0.082      0.168     -0.162      0.219 
52908.2680      0.073      0.042     -0.326      0.043 
52912.2050     -0.004      0.035     -0.172      0.043 
52914.2500      0.242      0.313      0.007      0.305 
52915.2690      0.084      0.062     -0.321      0.063 
52919.2040      0.159      0.043      0.016      0.048 
52921.2400      0.028      0.047     -0.295      0.063 
52922.2690      0.044      0.048     -0.292      0.046 
52926.2030      0.079      0.040     -0.030      0.041 
52927.2380      0.085      0.085     -0.155      0.087 
52929.2700      0.136      0.063     -0.311      0.070 
52933.2030      0.101      0.035     -0.139      0.036 
52934.2400      0.115      0.066     -0.106      0.090 
52935.2450      0.079      0.052     -0.132      0.067 
52936.2690      0.019      0.063     -0.211      0.070 
52940.2040     -0.076      0.053     -0.309      0.052 
52941.2280      0.315      0.193     -0.221      0.257 
52943.2700      0.107      0.065     -0.449      0.086 
52947.2030     -0.024      0.043     -0.201      0.053 
52948.2280     -0.193      0.213     -0.102      0.224 
52949.2450     -0.013      0.095     -0.276      0.111 
52950.2700      0.093      0.041     -0.240      0.044 
52954.2260     -0.110      0.042     -0.093      0.048 
52955.2240      0.112      0.121     -0.262      0.131 
52956.2460      0.008      0.099     -0.341      0.129 
52957.2670      0.148      0.057     -0.240      0.065 
52961.2040      0.027      0.040     -0.169      0.038 
52962.2280      0.211      0.091     -0.195      0.067 
52963.2450      0.189      0.166     -0.064      0.150 
52964.2690      0.106      0.046     -0.199      0.049 
52968.2060      0.017      0.033     -0.183      0.039 
52969.2670     -0.185      0.062     -0.309      0.058 
52975.2040     -0.046      0.044     -0.078      0.044 
52976.2280      0.002      0.066     -0.085      0.066 
52977.2450      0.001      0.135     -0.269      0.104 
52978.2710     -0.085      0.041     -0.172      0.046 
52982.0810     -0.253      0.372     -0.237      0.480 
52983.2260      0.029      0.034     -0.123      0.034 
52984.2490      0.132      0.060     -0.137      0.102 
52985.2670      0.239      0.059     -0.365      0.055 
52989.2260      0.017      0.048     -0.169      0.057 
52990.2280     -0.101      0.103     -0.310      0.078 
52991.2500      0.013      0.017     -0.136      0.019 
52992.2690     -0.037      0.037     -0.168      0.039 
52996.2030      0.096      0.037     -0.077      0.041 
53003.2040      0.001      0.042     -0.126      0.045 
53010.2040      0.137      0.050     -0.113      0.056 
53012.2490      0.028      0.066     -0.222      0.116 
53013.2700      0.176      0.071     -0.268      0.068 
53017.2040      0.056      0.039     -0.200      0.041 
53018.2240     -0.134      0.134      0.355      0.101 
