   DATE        X           sigma      Y         sigma 
55026.2070      0.173      0.054      0.045      0.053 
55029.2690      0.226      0.082     -0.059      0.081 
55032.9990      0.101      0.237     -0.199      0.200 
55034.2080      0.322      0.042     -0.014      0.038 
55036.2690      0.253      0.050     -0.045      0.046 
55040.2080      0.367      0.077     -0.224      0.061 
55042.2490      0.213      0.028     -0.158      0.029 
55043.2700      0.278      0.062      0.017      0.052 
55047.2070      0.362      0.061     -0.126      0.074 
55050.2690      0.238      0.042     -0.050      0.037 
55054.2080      0.352      0.060      0.062      0.055 
55057.2700     -0.061      0.085     -0.057      0.098 
55061.2080      0.310      0.043     -0.119      0.041 
55064.2690     -0.030      0.094     -0.015      0.069 
55068.2080      0.325      0.054     -0.053      0.056 
55069.2260      0.202      0.074      0.003      0.073 
55071.2910      0.200      0.169     -0.224      0.110 
55075.2080      0.413      0.042     -0.165      0.038 
55077.2490      0.335      0.042     -0.124      0.043 
55078.2700      0.269      0.066     -0.359      0.055 
55081.9990      0.169      0.148      0.093      0.135 
55083.2080      0.279      0.036     -0.195      0.033 
55085.2690      0.170      0.068     -0.268      0.051 
55089.2070      0.219      0.034     -0.167      0.032 
55092.2690      0.132      0.120     -0.079      0.131 
55096.2080      0.220      0.059     -0.279      0.062 
55098.2480      0.322      0.081     -0.098      0.080 
55099.2690      0.336      0.052     -0.061      0.045 
55103.2080      0.203      0.034     -0.125      0.039 
55106.2690      0.253      0.075     -0.192      0.072 
55110.2070      0.171      0.068     -0.265      0.083 
55112.2490      0.025      0.028     -0.249      0.022 
55113.2700      0.198      0.061     -0.141      0.059 
55118.2070      0.272      0.046     -0.179      0.043 
55119.2490      0.127      0.035     -0.201      0.052 
55120.2700      0.042      0.066     -0.253      0.062 
55124.2080      0.144      0.102     -0.138      0.088 
55125.2280     -0.092      0.068      0.050      0.058 
55127.2750      0.125      0.095     -0.306      0.088 
55131.2080      0.169      0.043     -0.290      0.040 
55134.2690     -0.005      0.068     -0.091      0.074 
55138.2080      0.081      0.053     -0.289      0.054 
55141.2700      0.107      0.054     -0.306      0.050 
55145.2080      0.101      0.060     -0.222      0.054 
55148.2700      0.110      0.065      0.024      0.086 
55152.2080      0.184      0.044     -0.139      0.044 
55153.2280     -0.013      0.051     -0.040      0.058 
55155.2700      0.076      0.148     -0.229      0.121 
55159.2080      0.104      0.053     -0.263      0.056 
55160.2690     -0.572      0.232     -0.196      0.183 
55161.9990     -0.254      0.114     -0.370      0.149 
55166.2080      0.013      0.033     -0.238      0.037 
55168.2500     -0.011      0.019     -0.223      0.023 
55169.2700      0.317      0.077     -0.111      0.084 
55173.2070      0.151      0.033     -0.229      0.031 
55176.2700      0.123      0.078     -0.162      0.076 
55180.2080      0.034      0.025     -0.209      0.024 
55181.2280      0.203      0.041     -0.078      0.047 
55182.2490      0.234      0.069     -0.039      0.081 
55183.2700     -0.033      0.076     -0.005      0.086 
55187.2070      0.127      0.035     -0.260      0.040 
55188.2700      0.113      0.054     -0.117      0.062 
55194.2080     -0.005      0.040     -0.268      0.043 
55195.2720      0.005      0.076      0.059      0.074 
55201.2080      0.060      0.033     -0.213      0.032 
55204.2710     -0.006      0.054     -0.117      0.060 
55208.2080      0.003      0.039     -0.215      0.038 
55211.2690      0.104      0.043     -0.235      0.047 
55214.9970      0.349      0.144     -0.689      0.171 
55216.2070     -0.013      0.029     -0.258      0.028 
55218.2700      0.041      0.056     -0.157      0.061 
55222.2080      0.005      0.036     -0.163      0.043 
55224.2490      0.181      0.081     -0.082      0.082 
55225.2690     -0.056      0.066     -0.323      0.054 
55229.2070     -0.091      0.040     -0.281      0.033 
55230.2280     -0.202      0.061     -0.188      0.067 
55232.2690     -0.151      0.155     -0.062      0.171 
55236.2080     -0.064      0.040     -0.230      0.039 
55239.2690      0.001      0.052     -0.259      0.046 
55244.2080     -0.043      0.032     -0.185      0.030 
55245.2280      0.047      0.079     -0.455      0.069 
55246.2700     -0.160      0.042     -0.034      0.043 
55250.2080      0.038      0.033     -0.309      0.032 
55253.2700     -0.058      0.076     -0.102      0.065 
55257.2080     -0.162      0.049     -0.066      0.047 
55258.2280      0.843      0.154     -0.524      0.184 
55260.2700     -0.084      0.069     -0.287      0.084 
55264.2060     -0.153      0.040     -0.106      0.051 
55267.2700      0.005      0.048     -0.094      0.053 
55271.2080     -0.123      0.040     -0.044      0.046 
55274.2700     -0.051      0.064     -0.148      0.064 
55278.2070     -0.191      0.033      0.053      0.039 
55281.2690     -0.092      0.030     -0.125      0.033 
55285.2080     -0.175      0.025     -0.024      0.028 
55287.2700     -0.074      0.033      0.017      0.041 
55293.2080     -0.181      0.047     -0.084      0.041 
55294.2300      0.232      0.094     -0.406      0.088 
55295.2700     -0.165      0.042     -0.169      0.040 
55299.2070     -0.104      0.065      0.014      0.054 
55300.2280     -0.325      0.051      0.263      0.059 
55302.2700     -0.055      0.050      0.028      0.053 
55306.2080     -0.164      0.039     -0.001      0.037 
55309.2700     -0.122      0.045     -0.067      0.049 
55313.2080     -0.140      0.037     -0.027      0.043 
55316.2700     -0.258      0.056     -0.026      0.063 
55320.2080     -0.065      0.049      0.006      0.052 
55323.2690     -0.051      0.062     -0.078      0.064 
55327.2080     -0.154      0.034     -0.072      0.035 
55330.2690     -0.024      0.030      0.055      0.031 
55334.2080     -0.042      0.036      0.020      0.033 
55335.2280     -0.217      0.052      0.073      0.060 
55337.2690     -0.399      0.080     -0.121      0.063 
55342.2080     -0.302      0.048     -0.039      0.058 
55344.2700     -0.164      0.037      0.033      0.040 
55349.2080     -0.112      0.040      0.101      0.035 
55351.2700     -0.028      0.038      0.077      0.042 
55355.2080     -0.055      0.048      0.055      0.036 
55358.2700     -0.024      0.046      0.117      0.055 
55362.2080     -0.037      0.039      0.000      0.040 
55365.2700     -0.003      0.042     -0.019      0.041 
55369.2080      0.112      0.044      0.060      0.038 
55371.2500      0.018      0.024      0.044      0.026 
55372.2710      0.116      0.061      0.174      0.090 
55376.2080     -0.049      0.036      0.151      0.032 
55377.2280     -0.207      0.121      0.035      0.155 
55379.2690      0.007      0.083      0.046      0.103 
55384.2080     -0.054      0.067      0.103      0.059 
55386.2710     -0.078      0.065      0.092      0.074 
55390.2070     -0.095      0.044     -0.035      0.037 
55397.2080     -0.041      0.081      0.250      0.103 
55398.2280     -0.007      0.067      0.101      0.067 
55400.2690      0.041      0.075     -0.068      0.095 
55404.2080      0.104      0.031      0.078      0.036 
55407.2700      0.260      0.096     -0.056      0.076 
55411.2080      0.129      0.073      0.176      0.063 
55413.2500     -0.029      0.029      0.038      0.034 
55414.2700      0.000      0.064      0.216      0.049 
55418.2080      0.033      0.043      0.011      0.049 
55421.2710      0.247      0.059      0.146      0.056 
55425.2080      0.081      0.032      0.035      0.031 
55428.2700      0.090      0.099      0.085      0.064 
55432.2080      0.178      0.043     -0.017      0.040 
55435.2700      0.146      0.072     -0.081      0.077 
55439.2080      0.194      0.027     -0.058      0.034 
55442.2700      0.116      0.069      0.017      0.061 
55445.9990      0.149      0.113      0.124      0.089 
55447.2080      0.152      0.040      0.087      0.054 
55449.2690      0.016      0.057      0.022      0.052 
55453.2080      0.112      0.037      0.082      0.034 
55454.2280      0.149      0.027      0.099      0.028 
55456.2710      0.656      0.254      0.034      0.178 
55460.2080      0.076      0.039     -0.024      0.037 
55461.2280      0.382      0.113      0.222      0.089 
55463.2700      0.204      0.061      0.210      0.068 
55467.2080      0.295      0.053     -0.158      0.059 
55470.2700      0.463      0.106      0.188      0.094 
55474.2080      0.312      0.042     -0.062      0.053 
55475.2280      0.512      0.093     -0.073      0.074 
55477.2690      0.286      0.064     -0.067      0.058 
55482.2080      0.145      0.029      0.145      0.028 
55483.2290      0.295      0.025     -0.033      0.025 
55484.2700      0.033      0.069      0.179      0.065 
55488.2080      0.340      0.026     -0.016      0.023 
55491.2920      0.397      0.116     -0.017      0.149 
55495.2070      0.136      0.064      0.130      0.059 
55498.2720      0.335      0.124     -0.096      0.104 
55503.2070      0.322      0.043      0.048      0.043 
55505.2700      0.382      0.066     -0.057      0.059 
55509.2070      0.374      0.053      0.003      0.054 
55512.2700      0.248      0.083     -0.134      0.069 
55516.2080      0.355      0.030     -0.070      0.025 
55517.2280      0.368      0.043     -0.082      0.060 
55518.2490      0.337      0.022     -0.071      0.019 
55519.2700      0.348      0.064     -0.211      0.064 
55523.2080      0.332      0.038     -0.054      0.041 
55524.2690      0.249      0.143     -0.399      0.114 
55525.9990      0.562      0.146     -0.533      0.206 
55530.2080      0.287      0.024     -0.090      0.023 
55533.2700      0.513      0.092      0.083      0.092 
55537.2080      0.328      0.022     -0.177      0.020 
55538.2290      0.305      0.019     -0.173      0.018 
55539.2490      0.043      0.226     -0.019      0.146 
55540.2700      0.325      0.058     -0.349      0.070 
55544.2070      0.342      0.029     -0.195      0.033 
55546.2490      0.184      0.067     -0.090      0.073 
55547.2700      0.272      0.064     -0.147      0.081 
55551.2080      0.244      0.026     -0.260      0.023 
55553.2700      0.253      0.082     -0.295      0.071 
55558.2080      0.205      0.045     -0.201      0.055 
55560.2700      0.177      0.072     -0.269      0.072 
55565.2080      0.234      0.023     -0.230      0.024 
55568.2700      0.257      0.077     -0.354      0.089 
55572.2080      0.216      0.023     -0.295      0.025 
55575.2720      0.599      0.109     -0.479      0.114 
55578.9990      0.181      0.077     -0.332      0.082 
55580.2080      0.104      0.024     -0.371      0.029 
55582.2700      0.294      0.078     -0.321      0.056 
55586.2080      0.152      0.031     -0.213      0.037 
55589.2690      0.260      0.047     -0.195      0.060 
55593.2080      0.245      0.028     -0.356      0.026 
55594.2290      0.130      0.037     -0.308      0.042 
55596.2700      0.141      0.047     -0.287      0.053 
55600.2080      0.195      0.042     -0.169      0.048 
55603.2690      0.021      0.099     -0.037      0.099 
55607.2080      0.376      0.060     -0.443      0.062 
55610.2700      0.280      0.066     -0.666      0.086 
55614.2080      0.006      0.031     -0.383      0.030 
55615.2280      0.023      0.020     -0.257      0.019 
55616.2490      0.037      0.030     -0.357      0.025 
55617.2700     -0.053      0.071     -0.122      0.080 
55621.2070      0.173      0.033     -0.307      0.038 
55624.2710     -0.329      0.101     -0.029      0.096 
55628.2070      0.026      0.026     -0.310      0.029 
55631.2720     -0.133      0.127     -0.344      0.089 
55636.2080     -0.012      0.089     -0.320      0.077 
55638.2700      0.099      0.072     -0.298      0.092 
55642.2080     -0.013      0.060     -0.368      0.063 
55643.2270      0.338      0.235     -0.417      0.231 
55644.2490     -0.433      0.102     -0.146      0.082 
55645.2700      0.006      0.066     -0.353      0.055 
55649.2060      0.070      0.050     -0.203      0.047 
55650.2280     -0.021      0.021     -0.280      0.020 
55652.2690     -0.072      0.066     -0.277      0.060 
