   DATE        X           sigma  
 2002.0835  -133.8417     0.0081 
 2002.0863  -135.1821     0.0081 
 2002.0890  -136.6519     0.0091 
 2002.0918  -138.1322     0.0124 
 2002.0945  -139.5120     0.0181 
 2002.0972  -140.7120     0.0239 
 2002.1000  -141.6979     0.0380 
 2002.1027  -142.4589     0.0616 
 2002.1055  -143.0151     0.0514 
 2002.1082  -143.4552     0.0369 
 2002.1109  -143.8512     0.0229 
 2002.1137  -144.2796     0.0137 
 2002.1164  -144.7899     0.0101 
 2002.1191  -145.4057     0.0092 
 2002.1219  -146.1341     0.0089 
 2002.1246  -146.9742     0.0087 
 2002.1274  -147.9168     0.0088 
 2002.1301  -148.9362     0.0092 
 2002.1328  -149.9891     0.0101 
 2002.1356  -151.0242     0.0109 
 2002.1383  -151.9951     0.0121 
 2002.1410  -152.8703     0.0170 
 2002.1438  -153.6437     0.0265 
 2002.1465  -154.3372     0.0291 
 2002.1493  -155.0120     0.0200 
 2002.1520  -155.7711     0.0125 
 2002.1547  -156.7163     0.0094 
 2002.1575  -157.9165     0.0088 
 2002.1602  -159.3712     0.0088 
 2002.1629  -161.0013     0.0088 
 2002.1657  -162.6775     0.0088 
 2002.1684  -164.2609     0.0085 
 2002.1712  -165.6451     0.0083 
 2002.1739  -166.7833     0.0081 
 2002.1766  -167.6889     0.0081 
 2002.1794  -168.4127     0.0081 
 2002.1821  -169.0238     0.0081 
 2002.1849  -169.5694     0.0082 
 2002.1876  -170.1086     0.0081 
 2002.1903  -170.7218     0.0081 
 2002.1931  -171.4709     0.0081 
 2002.1958  -172.3654     0.0081 
 2002.1985  -173.3448     0.0081 
 2002.2013  -174.3436     0.0082 
 2002.2040  -175.3184     0.0082 
 2002.2068  -176.2331     0.0082 
 2002.2095  -177.0572     0.0081 
 2002.2122  -177.7688     0.0081 
 2002.2150  -178.3578     0.0082 
 2002.2177  -178.8322     0.0083 
 2002.2204  -179.2223     0.0085 
 2002.2232  -179.5873     0.0086 
 2002.2259  -180.0189     0.0090 
 2002.2287  -180.6266     0.0094 
 2002.2314  -181.5024     0.0101 
 2002.2341  -182.6795     0.0126 
 2002.2369  -184.1022     0.0167 
 2002.2396  -185.6397     0.0197 
 2002.2423  -187.1292     0.0207 
 2002.2451  -188.4359     0.0183 
 2002.2478  -189.4914     0.0133 
 2002.2506  -190.2840     0.0099 
 2002.2533  -190.8574     0.0087 
 2002.2560  -191.2908     0.0083 
 2002.2588  -191.6706     0.0083 
 2002.2615  -192.0743     0.0083 
 2002.2643  -192.5547     0.0083 
 2002.2670  -193.1370     0.0083 
 2002.2697  -193.8307     0.0083 
 2002.2725  -194.6356     0.0083 
 2002.2752  -195.5428     0.0084 
 2002.2779  -196.5055     0.0085 
 2002.2807  -197.4457     0.0085 
 2002.2834  -198.2913     0.0084 
 2002.2862  -198.9988     0.0082 
 2002.2889  -199.5526     0.0081 
 2002.2916  -199.9600     0.0082 
 2002.2944  -200.2468     0.0083 
 2002.2971  -200.4609     0.0083 
 2002.2998  -200.6739     0.0083 
 2002.3026  -200.9806     0.0083 
 2002.3053  -201.4828     0.0082 
 2002.3081  -202.2552     0.0081 
 2002.3108  -203.3139     0.0082 
 2002.3135  -204.6020     0.0083 
 2002.3163  -205.9979     0.0085 
 2002.3190  -207.3490     0.0085 
 2002.3217  -208.5115     0.0084 
 2002.3245  -209.3955     0.0083 
 2002.3272  -209.9882     0.0083 
 2002.3300  -210.3459     0.0083 
 2002.3327  -210.5648     0.0083 
 2002.3354  -210.7505     0.0083 
 2002.3382  -210.9955     0.0083 
 2002.3409  -211.3677     0.0083 
 2002.3437  -211.9042     0.0083 
 2002.3464  -212.6062     0.0084 
 2002.3491  -213.4439     0.0084 
 2002.3519  -214.3603     0.0085 
 2002.3546  -215.3289     0.0088 
 2002.3573  -216.2957     0.0090 
 2002.3601  -217.2023     0.0091 
 2002.3628  -218.0160     0.0092 
 2002.3656  -218.7252     0.0094 
 2002.3683  -219.3337     0.0098 
 2002.3710  -219.8630     0.0097 
 2002.3738  -220.3500     0.0099 
 2002.3765  -220.8831     0.0099 
 2002.3792  -221.5656     0.0094 
 2002.3820  -222.4722     0.0087 
 2002.3847  -223.6236     0.0083 
 2002.3875  -224.9721     0.0083 
 2002.3902  -226.4113     0.0084 
 2002.3929  -227.7995     0.0085 
 2002.3957  -228.9977     0.0086 
 2002.3984  -229.9097     0.0085 
 2002.4011  -230.5086     0.0084 
 2002.4039  -230.8356     0.0083 
 2002.4066  -230.9759     0.0083 
 2002.4094  -231.0246     0.0083 
 2002.4121  -231.0590     0.0085 
 2002.4148  -231.1262     0.0085 
 2002.4176  -231.2451     0.0085 
 2002.4203  -231.4128     0.0084 
 2002.4230  -231.6069     0.0084 
 2002.4258  -231.7914     0.0087 
 2002.4285  -231.9229     0.0093 
 2002.4313  -231.9597     0.0098 
 2002.4340  -231.8677     0.0098 
 2002.4367  -231.6282     0.0094 
 2002.4395  -231.2406     0.0089 
 2002.4422  -230.7191     0.0087 
 2002.4450  -230.0927     0.0091 
 2002.4477  -229.3972     0.0097 
 2002.4504  -228.7133     0.0104 
 2002.4532  -228.1758     0.0105 
 2002.4559  -227.8894     0.0099 
 2002.4586  -227.8741     0.0090 
 2002.4614  -228.0705     0.0085 
 2002.4641  -228.3773     0.0085 
 2002.4669  -228.7080     0.0086 
 2002.4696  -228.9970     0.0087 
 2002.4723  -229.1976     0.0087 
 2002.4751  -229.2787     0.0086 
 2002.4778  -229.2380     0.0084 
 2002.4805  -229.1106     0.0084 
 2002.4833  -228.9553     0.0084 
 2002.4860  -228.8348     0.0084 
 2002.4888  -228.7854     0.0084 
 2002.4915  -228.8188     0.0085 
 2002.4942  -228.9508     0.0086 
 2002.4970  -229.1992     0.0087 
 2002.4997  -229.5625     0.0090 
 2002.5024  -230.0004     0.0099 
 2002.5052  -230.4342     0.0122 
 2002.5079  -230.7932     0.0165 
 2002.5107  -231.0316     0.0195 
 2002.5134  -231.1278     0.0158 
 2002.5161  -231.0831     0.0113 
 2002.5189  -230.9139     0.0092 
 2002.5216  -230.6594     0.0087 
 2002.5244  -230.3853     0.0085 
 2002.5271  -230.1855     0.0085 
 2002.5298  -230.1711     0.0085 
 2002.5326  -230.4071     0.0086 
 2002.5353  -230.8715     0.0087 
 2002.5380  -231.4681     0.0087 
 2002.5408  -232.0643     0.0087 
 2002.5435  -232.5406     0.0085 
 2002.5463  -232.8078     0.0084 
 2002.5490  -232.8170     0.0084 
 2002.5517  -232.5587     0.0084 
 2002.5545  -232.0651     0.0085 
 2002.5572  -231.4059     0.0085 
 2002.5599  -230.6748     0.0085 
 2002.5627  -229.9807     0.0086 
 2002.5654  -229.4070     0.0090 
 2002.5682  -228.9794     0.0091 
 2002.5709  -228.6819     0.0090 
 2002.5736  -228.4722     0.0087 
 2002.5764  -228.2952     0.0086 
 2002.5791  -228.1002     0.0086 
 2002.5818  -227.8481     0.0086 
 2002.5846  -227.5134     0.0087 
 2002.5873  -227.0799     0.0087 
 2002.5901  -226.5344     0.0086 
 2002.5928  -225.8804     0.0085 
 2002.5955  -225.1561     0.0085 
 2002.5983  -224.4436     0.0086 
 2002.6010  -223.8605     0.0087 
 2002.6038  -223.5164     0.0089 
 2002.6065  -223.4738     0.0090 
 2002.6092  -223.7297     0.0088 
 2002.6120  -224.2103     0.0086 
 2002.6147  -224.7896     0.0086 
 2002.6174  -225.3271     0.0090 
 2002.6202  -225.7043     0.0099 
 2002.6229  -225.8544     0.0107 
 2002.6257  -225.7715     0.0106 
 2002.6284  -225.5054     0.0099 
 2002.6311  -225.1391     0.0090 
 2002.6339  -224.7662     0.0085 
 2002.6366  -224.4684     0.0085 
 2002.6393  -224.2967     0.0085 
 2002.6421  -224.2670     0.0085 
 2002.6448  -224.3678     0.0085 
 2002.6476  -224.5738     0.0084 
 2002.6503  -224.8515     0.0082 
 2002.6530  -225.1601     0.0082 
 2002.6558  -225.4515     0.0082 
 2002.6585  -225.6783     0.0083 
 2002.6612  -225.8036     0.0084 
 2002.6640  -225.8076     0.0084 
 2002.6667  -225.6892     0.0083 
 2002.6695  -225.4702     0.0083 
 2002.6722  -225.2046     0.0083 
 2002.6749  -224.9851     0.0083 
 2002.6777  -224.9306     0.0083 
 2002.6804  -225.1561     0.0085 
 2002.6832  -225.7223     0.0090 
 2002.6859  -226.5856     0.0104 
 2002.6886  -227.6035     0.0125 
 2002.6914  -228.5906     0.0147 
 2002.6941  -229.3913     0.0211 
 2002.6968  -229.9495     0.0295 
 2002.6996  -230.2855     0.0247 
 2002.7023  -230.4361     0.0191 
 2002.7051  -230.4530     0.0143 
 2002.7078  -230.4096     0.0105 
 2002.7105  -230.3717     0.0088 
 2002.7133  -230.3940     0.0083 
 2002.7160  -230.5138     0.0083 
 2002.7187  -230.7474     0.0083 
 2002.7215  -231.0874     0.0083 
 2002.7242  -231.5058     0.0082 
 2002.7270  -231.9576     0.0082 
 2002.7297  -232.3880     0.0081 
 2002.7324  -232.7455     0.0081 
 2002.7352  -232.9926     0.0082 
 2002.7379  -233.1150     0.0084 
 2002.7406  -233.1221     0.0085 
 2002.7434  -233.0383     0.0084 
 2002.7461  -232.9040     0.0083 
 2002.7489  -232.7845     0.0083 
 2002.7516  -232.7704     0.0082 
 2002.7543  -232.9656     0.0083 
 2002.7571  -233.4533     0.0083 
 2002.7598  -234.2540     0.0088 
 2002.7626  -235.3003     0.0102 
 2002.7653  -236.4495     0.0120 
 2002.7680  -237.5319     0.0141 
 2002.7708  -238.4089     0.0204 
 2002.7735  -239.0125     0.0291 
 2002.7762  -239.3620     0.0245 
 2002.7790  -239.5496     0.0189 
 2002.7817  -239.6835     0.0143 
 2002.7845  -239.8473     0.0108 
 2002.7872  -240.0967     0.0094 
 2002.7899  -240.4731     0.0091 
 2002.7927  -241.0122     0.0087 
 2002.7954  -241.6956     0.0084 
 2002.7981  -242.4309     0.0082 
 2002.8009  -243.1892     0.0081 
 2002.8036  -243.9433     0.0081 
 2002.8064  -244.6783     0.0081 
 2002.8091  -245.3486     0.0081 
 2002.8118  -245.9102     0.0081 
 2002.8146  -246.3344     0.0081 
 2002.8173  -246.6306     0.0081 
 2002.8200  -246.8461     0.0081 
 2002.8228  -247.0275     0.0081 
 2002.8255  -247.2041     0.0081 
 2002.8283  -247.5162     0.0081 
 2002.8310  -248.0806     0.0081 
 2002.8337  -248.9245     0.0082 
 2002.8365  -250.0197     0.0082 
 2002.8392  -251.2658     0.0082 
 2002.8419  -252.5063     0.0081 
 2002.8447  -253.5877     0.0081 
 2002.8474  -254.4132     0.0082 
 2002.8502  -254.9801     0.0082 
 2002.8529  -255.3364     0.0084 
 2002.8556  -255.5318     0.0090 
 2002.8584  -255.6330     0.0108 
 2002.8611  -255.7306     0.0133 
 2002.8639  -255.9159     0.0156 
 2002.8666  -256.2492     0.0210 
 2002.8693  -256.7724     0.0295 
 2002.8721  -257.3499     0.0272 
 2002.8748  -257.9676     0.0221 
 2002.8775  -258.6242     0.0186 
 2002.8803  -259.2479     0.0158 
 2002.8830  -259.7658     0.0157 
 2002.8858  -260.1383     0.0197 
 2002.8885  -260.3931     0.0193 
 2002.8912  -260.5757     0.0152 
 2002.8940  -260.7235     0.0128 
 2002.8967  -260.8864     0.0110 
 2002.8994  -261.1382     0.0093 
 2002.9022  -261.5584     0.0085 
 2002.9049  -262.2122     0.0084 
 2002.9077  -263.1265     0.0084 
 2002.9104  -264.2854     0.0084 
 2002.9131  -265.6250     0.0083 
 2002.9159  -267.0366     0.0082 
 2002.9186  -268.3880     0.0081 
 2002.9213  -269.5555     0.0081 
 2002.9241  -270.4561     0.0081 
 2002.9268  -271.0575     0.0081 
 2002.9296  -271.4228     0.0082 
 2002.9323  -271.7079     0.0082 
 2002.9350  -272.0694     0.0082 
 2002.9378  -272.6006     0.0081 
 2002.9405  -273.3239     0.0081 
 2002.9433  -274.2059     0.0082 
 2002.9460  -275.1880     0.0083 
 2002.9487  -276.2103     0.0086 
 2002.9515  -277.2253     0.0088 
 2002.9542  -278.1940     0.0087 
 2002.9569  -279.0790     0.0084 
 2002.9597  -279.8388     0.0082 
 2002.9624  -280.4310     0.0082 
 2002.9652  -280.8235     0.0083 
 2002.9679  -281.0399     0.0085 
 2002.9706  -281.1656     0.0096 
 2002.9734  -281.3123     0.0138 
 2002.9761  -281.5870     0.0210 
 2002.9788  -282.0701     0.0256 
 2002.9816  -282.8043     0.0257 
 2002.9843  -283.7708     0.0245 
 2002.9871  -284.8941     0.0240 
 2002.9898  -286.0674     0.0238 
 2002.9925  -287.1811     0.0218 
 2002.9953  -288.1396     0.0155 
 2002.9980  -288.8960     0.0110 
 2003.0007  -289.4430     0.0096 
 2003.0035  -289.8217     0.0090 
 2003.0062  -290.1065     0.0087 
 2003.0090  -290.3841     0.0089 
 2003.0117  -290.7516     0.0100 
 2003.0144  -291.2833     0.0115 
 2003.0172  -292.0054     0.0133 
 2003.0199  -292.8911     0.0190 
 2003.0227  -293.7992     0.0266 
 2003.0254  -294.6518     0.0226 
 2003.0281  -295.4890     0.0178 
 2003.0309  -296.3452     0.0138 
 2003.0336  -297.1718     0.0104 
 2003.0363  -297.8872     0.0089 
 2003.0391  -298.4158     0.0085 
 2003.0418  -298.7619     0.0086 
 2003.0446  -298.9908     0.0094 
 2003.0473  -299.2120     0.0122 
 2003.0500  -299.5135     0.0207 
 2003.0528  -299.9356     0.0383 
 2003.0555  -300.4863     0.0389 
 2003.0582  -301.1611     0.0226 
 2003.0610  -301.9695     0.0147 
 2003.0637  -302.8565     0.0116 
 2003.0665  -303.7312     0.0106 
 2003.0692  -304.4845     0.0101 
 2003.0719  -305.0220     0.0098 
 2003.0747  -305.3119     0.0099 
 2003.0774  -305.3961     0.0113 
 2003.0801  -305.4056     0.0139 
 2003.0829  -305.3598     0.0134 
 2003.0856  -305.3296     0.0119 
 2003.0884  -305.4123     0.0104 
 2003.0911  -305.6822     0.0091 
 2003.0938  -306.1757     0.0084 
 2003.0966  -306.8629     0.0083 
 2003.0993  -307.6459     0.0083 
 2003.1021  -308.4275     0.0082 
 2003.1048  -309.1478     0.0081 
 2003.1075  -309.7624     0.0081 
 2003.1103  -310.2426     0.0082 
 2003.1130  -310.5903     0.0081 
 2003.1157  -310.8423     0.0081 
 2003.1185  -311.0804     0.0081 
 2003.1212  -311.3762     0.0081 
 2003.1240  -311.7554     0.0081 
 2003.1267  -312.2512     0.0081 
 2003.1294  -312.9240     0.0081 
 2003.1322  -313.8221     0.0081 
 2003.1349  -314.9376     0.0081 
 2003.1376  -316.1886     0.0083 
 2003.1404  -317.4285     0.0086 
 2003.1431  -318.5096     0.0098 
 2003.1459  -319.3484     0.0131 
 2003.1486  -319.9406     0.0187 
 2003.1513  -320.3410     0.0244 
 2003.1541  -320.6279     0.0398 
 2003.1568  -320.8473     0.0713 
 2003.1595  -321.0669     0.0685 
 2003.1623  -321.3515     0.0527 
 2003.1650  -321.7554     0.0315 
 2003.1678  -322.2932     0.0163 
 2003.1705  -322.9288     0.0106 
 2003.1732  -323.6124     0.0092 
 2003.1760  -324.3100     0.0086 
 2003.1787  -324.9926     0.0083 
 2003.1815  -325.6333     0.0082 
 2003.1842  -326.2078     0.0081 
 2003.1869  -326.7004     0.0081 
 2003.1897  -327.1092     0.0080 
 2003.1924  -327.4509     0.0080 
 2003.1951  -327.7664     0.0081 
 2003.1979  -328.1244     0.0081 
 2003.2006  -328.6181     0.0081 
 2003.2034  -329.3473     0.0082 
 2003.2061  -330.3788     0.0083 
 2003.2088  -331.7039     0.0084 
 2003.2116  -333.2217     0.0086 
 2003.2143  -334.7619     0.0086 
 2003.2170  -336.1557     0.0083 
 2003.2198  -337.2894     0.0082 
 2003.2225  -338.1163     0.0082 
 2003.2253  -338.6591     0.0081 
 2003.2280  -338.9989     0.0081 
 2003.2307  -339.2492     0.0081 
 2003.2335  -339.5314     0.0081 
 2003.2362  -339.9332     0.0082 
 2003.2389  -340.4845     0.0082 
 2003.2417  -341.1807     0.0082 
 2003.2444  -342.0022     0.0082 
 2003.2472  -342.9170     0.0082 
 2003.2499  -343.8855     0.0083 
 2003.2526  -344.8580     0.0086 
 2003.2554  -345.7816     0.0092 
 2003.2581  -346.6093     0.0112 
 2003.2609  -347.3178     0.0171 
 2003.2636  -347.9000     0.0270 
 2003.2663  -348.3562     0.0351 
 2003.2691  -348.7142     0.0471 
 2003.2718  -349.0247     0.0412 
 2003.2745  -349.4077     0.0284 
 2003.2773  -349.9697     0.0220 
 2003.2800  -350.7812     0.0167 
 2003.2828  -351.8786     0.0121 
 2003.2855  -353.2243     0.0103 
 2003.2882  -354.6967     0.0112 
 2003.2910  -356.1237     0.0139 
 2003.2937  -357.3334     0.0191 
 2003.2964  -358.1630     0.0248 
 2003.2992  -358.6122     0.0229 
 2003.3019  -358.8093     0.0154 
 2003.3047  -358.8770     0.0107 
 2003.3074  -358.9170     0.0091 
 2003.3101  -359.0327     0.0085 
 2003.3129  -359.2858     0.0083 
 2003.3156  -359.6880     0.0083 
 2003.3183  -360.2301     0.0087 
 2003.3211  -360.8933     0.0092 
 2003.3238  -361.6389     0.0098 
 2003.3266  -362.4016     0.0116 
 2003.3293  -363.0962     0.0163 
 2003.3320  -363.6352     0.0228 
 2003.3348  -363.9758     0.0243 
 2003.3375  -364.1336     0.0193 
 2003.3402  -364.1339     0.0129 
 2003.3430  -364.0297     0.0096 
 2003.3457  -363.8913     0.0086 
 2003.3485  -363.8224     0.0082 
 2003.3512  -363.9111     0.0081 
 2003.3539  -364.2002     0.0081 
 2003.3567  -364.7244     0.0081 
 2003.3594  -365.5132     0.0080 
 2003.3622  -366.5515     0.0080 
 2003.3649  -367.7471     0.0080 
 2003.3676  -368.9240     0.0081 
 2003.3704  -369.8971     0.0081 
 2003.3731  -370.5523     0.0081 
 2003.3758  -370.9071     0.0081 
 2003.3786  -371.0809     0.0082 
 2003.3813  -371.2196     0.0082 
 2003.3841  -371.4309     0.0083 
 2003.3868  -371.7468     0.0083 
 2003.3895  -372.1979     0.0084 
 2003.3923  -372.7649     0.0089 
 2003.3950  -373.3975     0.0109 
 2003.3977  -374.0420     0.0155 
 2003.4005  -374.6447     0.0208 
 2003.4032  -375.1575     0.0246 
 2003.4060  -375.5426     0.0315 
 2003.4087  -375.7720     0.0286 
 2003.4114  -375.8219     0.0224 
 2003.4142  -375.6915     0.0166 
 2003.4169  -375.3981     0.0115 
 2003.4196  -374.9783     0.0091 
 2003.4224  -374.4991     0.0085 
 2003.4251  -374.0539     0.0084 
 2003.4279  -373.7456     0.0084 
 2003.4306  -373.6595     0.0086 
 2003.4333  -373.8330     0.0092 
 2003.4361  -374.2355     0.0101 
 2003.4388  -374.7656     0.0113 
 2003.4416  -375.2714     0.0163 
 2003.4443  -375.5886     0.0303 
 2003.4470  -375.6112     0.0513 
 2003.4498  -375.3038     0.0543 
 2003.4525  -374.7404     0.0450 
 2003.4552  -374.0623     0.0369 
 2003.4580  -373.4245     0.0361 
 2003.4607  -372.8952     0.0424 
 2003.4635  -372.4823     0.0310 
 2003.4662  -372.2316     0.0208 
 2003.4689  -372.1285     0.0167 
 2003.4717  -372.0674     0.0135 
 2003.4744  -371.9782     0.0104 
 2003.4771  -371.8090     0.0088 
 2003.4799  -371.5336     0.0085 
 2003.4826  -371.1232     0.0085 
 2003.4854  -370.5621     0.0085 
 2003.4881  -369.8527     0.0085 
 2003.4908  -369.0227     0.0083 
 2003.4936  -368.1245     0.0082 
 2003.4963  -367.2248     0.0081 
 2003.4990  -366.3934     0.0082 
 2003.5018  -365.6878     0.0082 
 2003.5045  -365.1430     0.0083 
 2003.5073  -364.7681     0.0082 
 2003.5100  -364.5407     0.0082 
 2003.5127  -364.4012     0.0081 
 2003.5155  -364.2567     0.0081 
 2003.5182  -363.9988     0.0081 
 2003.5210  -363.5279     0.0081 
 2003.5237  -362.8108     0.0083 
 2003.5264  -361.9122     0.0086 
 2003.5292  -360.9433     0.0095 
 2003.5319  -360.0150     0.0106 
 2003.5346  -359.2184     0.0117 
 2003.5374  -358.6117     0.0131 
 2003.5401  -358.2349     0.0117 
 2003.5429  -358.0227     0.0100 
 2003.5456  -357.8964     0.0093 
 2003.5483  -357.7869     0.0089 
 2003.5511  -357.6339     0.0085 
 2003.5538  -357.3961     0.0083 
 2003.5565  -357.0498     0.0083 
 2003.5593  -356.5910     0.0084 
 2003.5620  -356.0341     0.0084 
 2003.5648  -355.4105     0.0084 
 2003.5675  -354.7623     0.0083 
 2003.5702  -354.1404     0.0083 
 2003.5730  -353.6049     0.0083 
 2003.5757  -353.2211     0.0082 
 2003.5784  -353.0432     0.0082 
 2003.5812  -353.0908     0.0081 
 2003.5839  -353.3352     0.0082 
 2003.5867  -353.6968     0.0082 
 2003.5894  -354.0624     0.0083 
 2003.5921  -354.3129     0.0083 
 2003.5949  -354.3569     0.0083 
 2003.5976  -354.1559     0.0084 
 2003.6004  -353.7338     0.0085 
 2003.6031  -353.1720     0.0084 
 2003.6058  -352.5857     0.0083 
 2003.6086  -352.0896     0.0083 
 2003.6113  -351.7671     0.0082 
 2003.6140  -351.6544     0.0082 
 2003.6168  -351.7420     0.0081 
 2003.6195  -351.9826     0.0081 
