   DATE        X           sigma  
 2020.3208    69.4690     0.0720 
 2020.3235    70.7340     0.0710 
 2020.3262    72.3460     0.0720 
 2020.3290    74.1920     0.0720 
 2020.3317    75.9120     0.0720 
 2020.3345    77.6930     0.0720 
 2020.3372    79.7070     0.0720 
 2020.3399    81.5290     0.0720 
 2020.3427    83.0120     0.0710 
 2020.3454    84.3950     0.0700 
 2020.3481    85.9490     0.0700 
 2020.3509    87.6850     0.0700 
 2020.3536    89.6110     0.0710 
 2020.3564    91.6160     0.0720 
 2020.3591    93.2590     0.0720 
 2020.3618    94.6590     0.0730 
 2020.3646    95.9950     0.0720 
 2020.3673    97.3110     0.0710 
 2020.3700    98.8570     0.0710 
 2020.3728   100.3810     0.0710 
 2020.3755   101.7710     0.0710 
 2020.3783   103.0630     0.0710 
 2020.3810   104.5070     0.0710 
 2020.3837   106.1090     0.0710 
 2020.3865   107.4190     0.0720 
 2020.3892   108.2040     0.0720 
 2020.3919   108.4350     0.0720 
 2020.3947   108.4790     0.0710 
 2020.3974   108.4070     0.0720 
 2020.4002   108.4680     0.0720 
 2020.4029   109.2220     0.0720 
 2020.4056   110.1690     0.0720 
 2020.4084   110.9950     0.0720 
 2020.4111   112.0530     0.0710 
 2020.4139   113.1350     0.0700 
 2020.4166   114.1780     0.0700 
 2020.4193   115.3790     0.0710 
 2020.4221   116.6310     0.0710 
 2020.4248   118.0280     0.0710 
 2020.4275   119.6460     0.0720 
 2020.4303   121.3740     0.0720 
 2020.4330   122.9960     0.0720 
 2020.4358   124.2520     0.0710 
 2020.4385   125.4450     0.0710 
 2020.4412   126.9770     0.0710 
 2020.4440   128.7530     0.0720 
 2020.4467   130.5740     0.0720 
 2020.4494   132.4260     0.0720 
 2020.4522   134.4020     0.0720 
 2020.4549   136.4040     0.0720 
 2020.4577   138.3950     0.0710 
 2020.4604   140.4130     0.0710 
 2020.4631   142.5940     0.0710 
 2020.4659   144.9390     0.0710 
 2020.4686   147.1530     0.0710 
 2020.4713   149.3020     0.0700 
 2020.4741   151.1450     0.0700 
 2020.4768   152.5800     0.0700 
 2020.4796   154.0070     0.0700 
 2020.4823   155.4520     0.0710 
 2020.4850   157.0320     0.0710 
 2020.4878   158.9190     0.0720 
 2020.4905   160.8830     0.0720 
 2020.4933   162.8060     0.0720 
 2020.4960   164.8360     0.0710 
 2020.4987   166.8610     0.0710 
 2020.5015   168.5870     0.0700 
 2020.5042   170.1100     0.0700 
 2020.5069   171.6610     0.0710 
 2020.5097   173.4610     0.0710 
 2020.5124   175.5690     0.0720 
 2020.5152   177.6740     0.0720 
 2020.5179   179.6510     0.0720 
 2020.5206   181.5820     0.0720 
 2020.5234   183.4500     0.0720 
 2020.5261   185.1800     0.0730 
 2020.5288   186.6560     0.0730 
 2020.5316   187.6550     0.0730 
 2020.5343   188.5380     0.0730 
 2020.5371   189.7560     0.0730 
 2020.5398   191.0270     0.0730 
 2020.5425   192.2390     0.0720 
 2020.5453   193.2570     0.0720 
 2020.5480   193.9280     0.0720 
 2020.5507   194.4030     0.0730 
 2020.5535   194.7710     0.0720 
 2020.5562   195.1830     0.0720 
 2020.5590   195.7010     0.0720 
 2020.5617   196.4300     0.0720 
 2020.5644   197.2290     0.0720 
 2020.5672   197.8180     0.0720 
 2020.5699   198.1160     0.0720 
 2020.5727   198.2750     0.0720 
 2020.5754   198.6610     0.0720 
 2020.5781   199.2600     0.0720 
 2020.5809   199.9430     0.0730 
 2020.5836   201.0640     0.0730 
 2020.5863   202.6100     0.0730 
 2020.5891   203.9060     0.0730 
 2020.5918   205.0390     0.0730 
 2020.5946   206.1610     0.0730 
 2020.5973   207.1490     0.0730 
 2020.6000   208.0330     0.0730 
 2020.6028   208.9090     0.0740 
 2020.6055   209.9490     0.0740 
 2020.6082   211.0310     0.0740 
 2020.6110   212.0690     0.0740 
 2020.6137   213.1640     0.0740 
 2020.6165   214.3240     0.0740 
 2020.6192   215.2240     0.0750 
 2020.6219   215.7960     0.0760 
 2020.6247   216.2880     0.0760 
 2020.6274   216.7910     0.0750 
 2020.6301   217.1560     0.0740 
 2020.6329   217.0840     0.0730 
 2020.6356   216.8170     0.0730 
 2020.6384   216.8030     0.0730 
 2020.6411   217.0510     0.0730 
 2020.6438   217.6410     0.0730 
 2020.6466   218.3520     0.0730 
 2020.6493   218.7660     0.0720 
 2020.6521   218.7760     0.0720 
 2020.6548   218.5670     0.0720 
 2020.6575   218.4200     0.0730 
 2020.6603   218.1240     0.0730 
 2020.6630   217.5220     0.0730 
 2020.6657   216.7910     0.0740 
 2020.6685   215.8730     0.0740 
 2020.6712   214.9150     0.0740 
 2020.6740   214.0410     0.0730 
 2020.6767   213.2920     0.0730 
 2020.6794   212.7420     0.0740 
 2020.6822   212.2740     0.0730 
 2020.6849   211.7850     0.0730 
 2020.6876   211.2780     0.0730 
 2020.6904   210.9660     0.0730 
 2020.6931   210.9110     0.0730 
 2020.6959   210.8540     0.0730 
 2020.6986   210.2750     0.0720 
 2020.7013   209.4470     0.0730 
 2020.7041   208.7170     0.0730 
 2020.7068   208.1140     0.0730 
 2020.7095   207.8640     0.0720 
 2020.7123   207.7930     0.0720 
 2020.7150   207.4900     0.0730 
 2020.7178   206.7580     0.0730 
 2020.7205   205.7770     0.0730 
 2020.7232   204.6670     0.0720 
 2020.7260   203.4640     0.0720 
 2020.7287   202.3950     0.0720 
 2020.7314   201.3800     0.0720 
 2020.7342   200.1050     0.0720 
 2020.7369   198.7090     0.0730 
 2020.7397   197.3730     0.0730 
 2020.7424   196.1940     0.0740 
 2020.7451   195.1210     0.0740 
 2020.7479   194.2510     0.0740 
 2020.7506   193.5530     0.0750 
 2020.7534   192.6110     0.0750 
 2020.7561   191.4130     0.0750 
 2020.7588   190.4760     0.0750 
 2020.7616   190.0460     0.0750 
 2020.7643   189.5130     0.0750 
 2020.7670   188.4750     0.0750 
 2020.7698   187.2130     0.0750 
 2020.7725   185.9010     0.0760 
 2020.7753   184.5750     0.0760 
 2020.7780   183.0590     0.0760 
 2020.7807   181.4800     0.0760 
 2020.7835   180.2190     0.0760 
 2020.7862   179.1460     0.0760 
 2020.7889   178.3630     0.0760 
 2020.7917   177.9220     0.0750 
 2020.7944   177.8070     0.0760 
 2020.7972   177.8070     0.0760 
 2020.7999   177.1690     0.0760 
 2020.8026   175.8890     0.0760 
 2020.8054   174.5270     0.0750 
 2020.8081   173.3000     0.0750 
 2020.8108   172.1580     0.0750 
 2020.8136   170.9640     0.0740 
 2020.8163   169.6020     0.0740 
 2020.8191   168.2920     0.0740 
 2020.8218   166.9960     0.0740 
 2020.8245   165.3630     0.0750 
 2020.8273   163.7710     0.0750 
 2020.8300   162.2700     0.0750 
 2020.8328   160.4930     0.0750 
 2020.8355   158.6220     0.0750 
 2020.8382   156.8310     0.0750 
 2020.8410   155.1400     0.0760 
 2020.8437   153.9010     0.0770 
 2020.8464   153.1030     0.0770 
 2020.8492   152.2020     0.0770 
 2020.8519   150.9260     0.0770 
 2020.8547   149.3940     0.0770 
 2020.8574   147.8590     0.0770 
 2020.8601   146.1780     0.0760 
 2020.8629   144.2050     0.0750 
 2020.8656   142.1810     0.0750 
 2020.8683   140.1500     0.0740 
 2020.8711   137.7960     0.0740 
 2020.8738   135.2640     0.0750 
 2020.8766   132.9420     0.0760 
 2020.8793   130.8660     0.0760 
 2020.8820   129.0760     0.0760 
 2020.8848   127.6000     0.0760 
 2020.8875   126.3150     0.0760 
 2020.8902   125.2010     0.0760 
 2020.8930   124.5350     0.0760 
 2020.8957   124.1580     0.0760 
 2020.8985   123.5520     0.0750 
 2020.9012   122.4980     0.0750 
 2020.9039   120.9240     0.0750 
 2020.9067   118.7810     0.0750 
 2020.9094   116.1890     0.0750 
 2020.9122   113.4260     0.0760 
 2020.9149   110.7690     0.0750 
 2020.9176   108.3550     0.0760 
 2020.9204   106.1750     0.0620 
 2020.9231   104.6170     0.0630 
 2020.9258   102.9840     0.0640 
 2020.9286   101.3280     0.0700 
 2020.9313    99.4620     0.0730 
 2020.9341    97.4290     0.0670 
 2020.9368    95.4300     0.0620 
 2020.9395    93.4140     0.0610 
 2020.9423    91.6650     0.0620 
 2020.9450    90.3810     0.0640 
 2020.9477    89.3080     0.0670 
 2020.9505    88.1010     0.0660 
 2020.9532    86.7460     0.0600 
 2020.9560    85.4150     0.0570 
 2020.9587    84.1170     0.0580 
 2020.9614    82.9680     0.0600 
 2020.9642    82.1000     0.0610 
 2020.9669    81.2160     0.0610 
 2020.9696    80.0700     0.0610 
 2020.9724    78.8890     0.0610 
 2020.9751    77.9040     0.0610 
 2020.9779    77.2560     0.0610 
 2020.9806    76.9800     0.0620 
 2020.9833    76.6750     0.0630 
 2020.9861    75.9860     0.0660 
 2020.9888    75.0220     0.0720 
 2020.9916    73.9530     0.0770 
 2020.9943    72.6460     0.0810 
 2020.9970    71.1900     0.0820 
 2020.9998    69.7710     0.0820 
 2021.0025    68.6870     0.0710 
 2021.0052    67.6620     0.0720 
 2021.0080    66.0280     0.0730 
 2021.0107    63.8730     0.0730 
 2021.0135    61.8120     0.0720 
 2021.0162    60.4060     0.0690 
 2021.0189    59.5770     0.0670 
 2021.0217    58.9420     0.0640 
 2021.0244    58.3210     0.0630 
 2021.0271    57.9530     0.0610 
 2021.0299    57.5360     0.0600 
 2021.0326    56.9440     0.0580 
 2021.0354    56.0430     0.0560 
 2021.0381    54.9810     0.0540 
 2021.0408    54.3190     0.0540 
 2021.0436    53.7530     0.0550 
 2021.0463    53.0290     0.0570 
 2021.0490    52.5100     0.0580 
 2021.0518    52.5520     0.0590 
 2021.0545    52.7180     0.0600 
 2021.0573    52.5410     0.0600 
 2021.0600    52.3880     0.0600 
 2021.0627    52.3330     0.0610 
 2021.0655    51.8450     0.0610 
 2021.0682    50.9910     0.0590 
 2021.0710    50.3570     0.0570 
 2021.0737    50.0200     0.0570 
 2021.0764    49.9190     0.0580 
 2021.0792    49.9180     0.0590 
 2021.0819    49.6190     0.0600 
 2021.0846    49.3570     0.0610 
 2021.0874    49.4140     0.0610 
 2021.0901    49.4500     0.0600 
 2021.0929    49.2980     0.0590 
 2021.0956    49.2100     0.0590 
 2021.0983    49.2440     0.0600 
 2021.1011    49.1680     0.0610 
 2021.1038    49.1070     0.0620 
 2021.1065    49.3480     0.0630 
 2021.1093    49.9310     0.0620 
 2021.1120    50.5930     0.0610 
 2021.1148    51.1200     0.0620 
 2021.1175    51.3550     0.0630 
 2021.1202    51.5240     0.0650 
 2021.1230    51.8060     0.0660 
 2021.1257    51.6250     0.0640 
 2021.1284    50.9470     0.0620 
 2021.1312    50.3650     0.0600 
 2021.1339    50.3790     0.0600 
 2021.1367    50.8530     0.0620 
 2021.1394    51.3460     0.0630 
 2021.1421    51.3220     0.0630 
 2021.1449    50.6690     0.0620 
 2021.1476    49.8590     0.0610 
 2021.1503    49.5010     0.0610 
 2021.1531    49.8160     0.0590 
 2021.1558    50.2480     0.0580 
 2021.1586    50.4150     0.0580 
 2021.1613    50.4900     0.0580 
 2021.1640    50.6110     0.0580 
 2021.1668    50.6670     0.0590 
 2021.1695    50.6700     0.0610 
 2021.1723    51.1500     0.0620 
 2021.1750    52.1950     0.0610 
 2021.1777    53.3370     0.0610 
 2021.1805    54.5990     0.0610 
 2021.1832    56.1380     0.0620 
 2021.1859    57.6010     0.0620 
 2021.1887    58.7130     0.0620 
 2021.1914    59.6370     0.0610 
 2021.1942    60.6020     0.0610 
 2021.1969    61.7520     0.0610 
 2021.1996    63.0350     0.0610 
 2021.2024    64.3030     0.0610 
 2021.2051    65.2730     0.0600 
 2021.2078    65.6450     0.0590 
 2021.2106    65.8850     0.0600 
 2021.2133    66.2300     0.0600 
 2021.2161    66.6510     0.0610 
 2021.2188    67.5330     0.0620 
 2021.2215    68.7530     0.0630 
 2021.2243    70.0330     0.0620 
 2021.2270    71.4730     0.0610 
 2021.2297    72.7830     0.0600 
 2021.2325    73.7850     0.0590 
 2021.2352    74.9970     0.0580 
 2021.2380    76.5800     0.0580 
 2021.2407    78.1850     0.0580 
 2021.2434    79.5310     0.0570 
 2021.2462    80.6610     0.0560 
 2021.2489    81.5510     0.0570 
 2021.2517    82.2460     0.0590 
 2021.2544    82.8980     0.0620 
 2021.2571    83.7450     0.0640 
 2021.2599    84.8620     0.0650 
 2021.2626    85.8490     0.0640 
 2021.2653    86.6360     0.0630 
 2021.2681    87.2850     0.0620 
 2021.2708    87.5710     0.0620 
 2021.2736    87.4620     0.0630 
 2021.2763    87.1100     0.0650 
 2021.2790    86.8160     0.0680 
 2021.2818    86.9460     0.0710 
 2021.2845    87.7260     0.0720 
 2021.2872    88.7600     0.0710 
 2021.2900    90.0990     0.0690 
 2021.2927    92.1160     0.0680 
 2021.2955    94.1900     0.0670 
 2021.2982    95.8880     0.0660 
 2021.3009    97.2330     0.0650 
 2021.3037    98.2380     0.0640 
 2021.3064    98.9940     0.0630 
 2021.3091    99.5540     0.0630 
 2021.3119    99.8530     0.0630 
 2021.3146   100.0290     0.0640 
 2021.3174   100.4440     0.0660 
 2021.3201   101.3990     0.0670 
 2021.3228   102.6800     0.0680 
 2021.3256   104.0180     0.0680 
 2021.3283   105.4140     0.0680 
 2021.3311   106.8150     0.0690 
 2021.3338   108.2260     0.0710 
 2021.3365   109.8190     0.0700 
 2021.3393   111.5570     0.0680 
 2021.3420   113.3360     0.0660 
 2021.3447   115.2570     0.0650 
 2021.3475   117.0890     0.0640 
 2021.3502   118.7110     0.0630 
 2021.3530   120.4110     0.0630 
 2021.3557   121.9870     0.0640 
 2021.3584   123.2160     0.0650 
 2021.3612   124.5760     0.0670 
 2021.3639   126.4050     0.0680 
 2021.3666   128.3690     0.0670 
 2021.3694   130.2960     0.0660 
 2021.3721   132.4870     0.0650 
 2021.3749   134.8580     0.0630 
 2021.3776   137.0930     0.0610 
 2021.3803   139.4350     0.0590 
 2021.3831   142.0530     0.0580 
 2021.3858   144.5040     0.0580 
 2021.3885   146.5800     0.0590 
 2021.3913   148.3600     0.0610 
 2021.3940   150.0480     0.0620 
 2021.3968   151.6620     0.0620 
 2021.3995   153.1530     0.0630 
 2021.4022   154.6020     0.0630 
 2021.4050   156.1040     0.0630 
 2021.4077   157.7960     0.0630 
 2021.4105   159.4550     0.0640 
 2021.4132   160.8100     0.0630 
 2021.4159   162.2280     0.0610 
 2021.4187   163.4510     0.0600 
 2021.4214   164.3010     0.0600 
 2021.4241   165.3050     0.0600 
 2021.4269   166.4540     0.0610 
 2021.4296   167.4540     0.0630 
 2021.4324   168.5190     0.0630 
 2021.4351   170.0110     0.0620 
 2021.4378   171.6580     0.0600 
 2021.4406   173.0350     0.0590 
 2021.4433   174.2390     0.0590 
 2021.4460   175.3950     0.0600 
 2021.4488   176.4620     0.0600 
 2021.4515   177.5180     0.0600 
 2021.4543   178.4420     0.0620 
 2021.4570   179.1900     0.0640 
 2021.4597   180.0890     0.0650 
 2021.4625   181.5810     0.0640 
 2021.4652   183.4440     0.0630 
 2021.4679   185.2620     0.0610 
 2021.4707   186.9900     0.0600 
 2021.4734   188.6440     0.0590 
 2021.4762   190.2670     0.0590 
 2021.4789   192.0220     0.0580 
 2021.4816   193.8500     0.0580 
 2021.4844   195.5440     0.0580 
 2021.4871   197.2520     0.0600 
 2021.4899   199.0550     0.0610 
 2021.4926   201.0410     0.0600 
 2021.4953   203.1140     0.0590 
 2021.4981   205.0250     0.0580 
 2021.5008   206.9380     0.0570 
 2021.5035   209.0630     0.0560 
 2021.5063   211.3050     0.0560 
 2021.5090   213.4310     0.0550 
 2021.5118   215.6750     0.0540 
 2021.5145   218.0720     0.0530 
 2021.5172   220.1830     0.0520 
 2021.5200   221.8690     0.0510 
 2021.5227   223.6420     0.0510 
 2021.5254   225.6330     0.0520 
 2021.5282   227.5340     0.0530 
 2021.5309   229.2970     0.0540 
 2021.5337   230.8630     0.0550 
 2021.5364   232.3760     0.0560 
 2021.5391   233.9650     0.0560 
 2021.5419   235.5350     0.0570 
 2021.5446   236.9420     0.0570 
 2021.5473   238.3760     0.0580 
 2021.5501   239.9210     0.0580 
 2021.5528   241.3500     0.0580 
 2021.5556   242.5280     0.0580 
 2021.5583   243.5770     0.0580 
 2021.5610   244.4080     0.0600 
 2021.5638   244.5890     0.0630 
 2021.5665   244.3020     0.0660 
 2021.5692   244.0150     0.0690 
 2021.5720   243.9970     0.0720 
 2021.5747   244.3460     0.0720 
 2021.5775   245.0870     0.0710 
 2021.5802   245.9980     0.0690 
 2021.5829   246.8100     0.0690 
 2021.5857   247.7190     0.0680 
 2021.5884   248.6000     0.0670 
 2021.5912   249.3460     0.0650 
 2021.5939   250.3250     0.0640 
 2021.5966   251.4800     0.0650 
 2021.5994   252.3060     0.0670 
 2021.6021   252.5010     0.0690 
 2021.6048   251.9150     0.0700 
 2021.6076   250.9240     0.0710 
 2021.6103   250.2190     0.0710 
 2021.6131   249.8860     0.0710 
 2021.6158   249.5980     0.0720 
 2021.6185   249.2020     0.0730 
 2021.6213   248.7420     0.0740 
 2021.6240   248.3710     0.0730 
 2021.6267   248.1560     0.0720 
 2021.6295   248.0150     0.0700 
 2021.6322   247.9400     0.0690 
 2021.6350   247.7620     0.0680 
 2021.6377   247.3350     0.0680 
 2021.6404   246.8440     0.0680 
 2021.6432   246.4010     0.0690 
 2021.6459   246.0570     0.0680 
 2021.6486   246.0030     0.0650 
 2021.6514   246.0650     0.0630 
 2021.6541   246.0850     0.0620 
 2021.6569   246.0880     0.0610 
 2021.6596   246.0290     0.0610 
 2021.6623   245.7580     0.0620 
 2021.6651   245.0710     0.0610 
 2021.6678   244.3550     0.0610 
 2021.6706   243.9370     0.0610 
 2021.6733   243.8690     0.0610 
 2021.6760   243.8190     0.0620 
 2021.6788   243.2550     0.0620 
 2021.6815   242.2750     0.0630 
 2021.6842   241.1550     0.0620 
 2021.6870   240.2220     0.0610 
 2021.6897   239.5640     0.0600 
 2021.6925   239.1240     0.0600 
 2021.6952   238.9550     0.0610 
 2021.6979   239.0550     0.0620 
 2021.7007   238.9230     0.0630 
 2021.7034   238.0990     0.0630 
 2021.7061   236.8130     0.0640 
 2021.7089   235.2750     0.0650 
 2021.7116   234.1170     0.0650 
 2021.7144   233.2000     0.0670 
 2021.7171   231.9630     0.0690 
 2021.7198   230.9600     0.0700 
 2021.7226   230.4780     0.0670 
 2021.7253   230.2300     0.0640 
 2021.7280   229.7540     0.0620 
 2021.7308   229.0670     0.0610 
 2021.7335   228.1410     0.0620 
 2021.7363   226.7070     0.0630 
 2021.7390   224.9930     0.0640 
 2021.7417   223.2500     0.0640 
 2021.7445   221.7320     0.0640 
 2021.7472   220.6850     0.0640 
 2021.7500   219.9670     0.0620 
 2021.7527   219.2340     0.0610 
 2021.7554   218.0680     0.0600 
 2021.7582   216.5130     0.0600 
 2021.7609   214.8520     0.0580 
 2021.7636   212.8750     0.0580 
 2021.7664   210.7400     0.0580 
 2021.7691   208.7820     0.0580 
 2021.7719   207.0460     0.0580 
 2021.7746   205.5970     0.0590 
 2021.7773   204.2940     0.0590 
 2021.7801   202.9120     0.0600 
 2021.7828   201.3380     0.0620 
 2021.7855   199.4590     0.0640 
 2021.7883   197.1270     0.0660 
 2021.7910   194.6590     0.0670 
 2021.7938   192.4910     0.0700 
 2021.7965   190.3710     0.0730 
 2021.7992   188.4610     0.0740 
 2021.8020   187.0060     0.0740 
 2021.8047   185.9220     0.0720 
 2021.8074   185.0660     0.0690 
 2021.8102   183.8860     0.0670 
 2021.8129   182.2490     0.0660 
 2021.8157   180.7800     0.0650 
