   DATE        X           sigma  
 2008.5888   411.5440     0.0500 
 2008.5916   408.0240     0.0500 
 2008.5943   404.5760     0.0500 
 2008.5970   401.2820     0.0510 
 2008.5998   398.3270     0.0510 
 2008.6025   395.4860     0.0500 
 2008.6052   392.5780     0.0500 
 2008.6080   389.4150     0.0490 
 2008.6107   385.9630     0.0490 
 2008.6135   382.6120     0.0490 
 2008.6162   379.3230     0.0490 
 2008.6189   376.2930     0.0490 
 2008.6217   373.3660     0.0500 
 2008.6244   370.5830     0.0500 
 2008.6272   367.9990     0.0490 
 2008.6299   365.0690     0.0490 
 2008.6326   361.8570     0.0490 
 2008.6354   358.7060     0.0490 
 2008.6381   355.5730     0.0490 
 2008.6408   352.2670     0.0490 
 2008.6436   349.0630     0.0500 
 2008.6463   346.0790     0.0500 
 2008.6491   342.9730     0.0500 
 2008.6518   339.4430     0.0510 
 2008.6545   335.8570     0.0510 
 2008.6573   332.5730     0.0510 
 2008.6600   329.4550     0.0510 
 2008.6627   326.1200     0.0510 
 2008.6655   322.3670     0.0520 
 2008.6682   318.5120     0.0510 
 2008.6710   314.6310     0.0510 
 2008.6737   310.8290     0.0500 
 2008.6764   307.1660     0.0500 
 2008.6792   303.4680     0.0500 
 2008.6819   299.8560     0.0500 
 2008.6846   296.3570     0.0500 
 2008.6874   292.9820     0.0500 
 2008.6901   289.7580     0.0500 
 2008.6929   286.6360     0.0500 
 2008.6956   283.6890     0.0500 
 2008.6983   280.7570     0.0500 
 2008.7011   277.6920     0.0510 
 2008.7038   274.5200     0.0510 
 2008.7066   271.2710     0.0510 
 2008.7093   268.1300     0.0510 
 2008.7120   264.9970     0.0500 
 2008.7148   261.6540     0.0500 
 2008.7175   258.1420     0.0490 
 2008.7202   254.5930     0.0490 
 2008.7230   251.1690     0.0490 
 2008.7257   247.7650     0.0490 
 2008.7285   244.2690     0.0490 
 2008.7312   240.8780     0.0480 
 2008.7339   237.6030     0.0480 
 2008.7367   234.3310     0.0490 
 2008.7394   231.0070     0.0490 
 2008.7421   227.9260     0.0490 
 2008.7449   225.3110     0.0490 
 2008.7476   222.7720     0.0490 
 2008.7504   220.2350     0.0490 
 2008.7531   217.6380     0.0490 
 2008.7558   214.9570     0.0500 
 2008.7586   212.2730     0.0500 
 2008.7613   209.7060     0.0490 
 2008.7640   207.5130     0.0490 
 2008.7668   205.5070     0.0490 
 2008.7695   203.3710     0.0490 
 2008.7723   200.7660     0.0490 
 2008.7750   197.7790     0.0490 
 2008.7777   194.6370     0.0490 
 2008.7805   191.6810     0.0490 
 2008.7832   189.1000     0.0490 
 2008.7860   186.7700     0.0490 
 2008.7887   184.6360     0.0490 
 2008.7914   182.4590     0.0480 
 2008.7942   180.2330     0.0480 
 2008.7969   177.7770     0.0480 
 2008.7996   175.1600     0.0490 
 2008.8024   172.7340     0.0490 
 2008.8051   170.5560     0.0490 
 2008.8079   168.6670     0.0490 
 2008.8106   166.8350     0.0490 
 2008.8133   164.8430     0.0490 
 2008.8161   162.4440     0.0500 
 2008.8188   159.8880     0.0500 
 2008.8215   157.8840     0.0500 
 2008.8243   156.6690     0.0500 
 2008.8270   155.7180     0.0500 
 2008.8298   154.3630     0.0500 
 2008.8325   152.9160     0.0510 
 2008.8352   151.3870     0.0510 
 2008.8380   149.6680     0.0510 
 2008.8407   148.4580     0.0500 
 2008.8434   147.6500     0.0500 
 2008.8462   146.6610     0.0510 
 2008.8489   145.6000     0.0510 
 2008.8517   144.7030     0.0510 
 2008.8544   143.8320     0.0500 
 2008.8571   142.9790     0.0500 
 2008.8599   142.1430     0.0500 
 2008.8626   141.1180     0.0500 
 2008.8654   140.2220     0.0500 
 2008.8681   139.2440     0.0510 
 2008.8708   137.9310     0.0510 
 2008.8736   136.8080     0.0510 
 2008.8763   136.1210     0.0510 
 2008.8790   135.7420     0.0510 
 2008.8818   135.4070     0.0510 
 2008.8845   135.1080     0.0510 
 2008.8873   135.1370     0.0500 
 2008.8900   135.4750     0.0500 
 2008.8927   135.9440     0.0500 
 2008.8955   136.2680     0.0500 
 2008.8982   136.6720     0.0510 
 2008.9009   137.2220     0.0510 
 2008.9037   137.1300     0.0510 
 2008.9064   136.5910     0.0510 
 2008.9092   136.2030     0.0510 
 2008.9119   135.8990     0.0510 
 2008.9146   135.5830     0.0510 
 2008.9174   135.3150     0.0520 
 2008.9201   135.1850     0.0510 
 2008.9228   135.0970     0.0510 
 2008.9256   135.0650     0.0510 
 2008.9283   135.2200     0.0500 
 2008.9311   135.3090     0.0500 
 2008.9338   135.0880     0.0500 
 2008.9365   134.5830     0.0500 
 2008.9393   134.3620     0.0510 
 2008.9420   134.7630     0.0510 
 2008.9447   134.9140     0.0510 
 2008.9475   134.5830     0.0510 
 2008.9502   134.3970     0.0510 
 2008.9530   134.3160     0.0510 
 2008.9557   134.4920     0.0510 
 2008.9584   134.8400     0.0510 
 2008.9612   135.0760     0.0510 
 2008.9639   135.4560     0.0500 
 2008.9667   135.9960     0.0500 
 2008.9694   136.5730     0.0500 
 2008.9721   137.3340     0.0510 
 2008.9749   138.0890     0.0510 
 2008.9776   138.6440     0.0510 
 2008.9803   139.0210     0.0510 
 2008.9831   139.4480     0.0520 
 2008.9858   139.8880     0.0520 
 2008.9886   140.5080     0.0530 
 2008.9913   141.6910     0.0530 
 2008.9940   143.0190     0.0520 
 2008.9968   144.1050     0.0530 
 2008.9995   145.0510     0.0530 
 2009.0022   146.1750     0.0490 
 2009.0050   147.5040     0.0490 
 2009.0077   149.0170     0.0490 
 2009.0105   150.7040     0.0490 
 2009.0132   152.6180     0.0490 
 2009.0159   154.4550     0.0480 
 2009.0187   156.1810     0.0480 
 2009.0214   157.9760     0.0490 
 2009.0241   159.6080     0.0490 
 2009.0269   161.1270     0.0490 
 2009.0296   162.6920     0.0490 
 2009.0324   164.3700     0.0490 
 2009.0351   166.0680     0.0490 
 2009.0378   167.6780     0.0490 
 2009.0406   169.1790     0.0490 
 2009.0433   170.2920     0.0490 
 2009.0461   171.4280     0.0480 
 2009.0488   173.0200     0.0490 
 2009.0515   174.8710     0.0490 
 2009.0543   177.0450     0.0490 
 2009.0570   179.4810     0.0490 
 2009.0597   181.8460     0.0480 
 2009.0625   184.1940     0.0480 
 2009.0652   186.6750     0.0480 
 2009.0680   189.3650     0.0480 
 2009.0707   192.1640     0.0480 
 2009.0734   194.8140     0.0480 
 2009.0762   197.4480     0.0490 
 2009.0789   200.0290     0.0490 
 2009.0816   202.6040     0.0490 
 2009.0844   205.3000     0.0480 
 2009.0871   207.9840     0.0480 
 2009.0899   210.6380     0.0480 
 2009.0926   213.5650     0.0480 
 2009.0953   216.9810     0.0480 
 2009.0981   220.6790     0.0490 
 2009.1008   224.3670     0.0480 
 2009.1035   227.9440     0.0480 
 2009.1063   231.3450     0.0490 
 2009.1090   234.3760     0.0480 
 2009.1118   237.1960     0.0480 
 2009.1145   240.4010     0.0490 
 2009.1172   244.0600     0.0490 
 2009.1200   247.6770     0.0480 
 2009.1227   251.2150     0.0480 
 2009.1255   254.9190     0.0480 
 2009.1282   258.6770     0.0480 
 2009.1309   262.0590     0.0480 
 2009.1337   265.0640     0.0490 
 2009.1364   267.8720     0.0490 
 2009.1391   270.4160     0.0490 
 2009.1419   273.0190     0.0490 
 2009.1446   275.7700     0.0480 
 2009.1474   278.7120     0.0490 
 2009.1501   282.1010     0.0490 
 2009.1528   285.5890     0.0480 
 2009.1556   288.9810     0.0480 
 2009.1583   292.5170     0.0480 
 2009.1610   296.1630     0.0470 
 2009.1638   299.7930     0.0470 
 2009.1665   303.2100     0.0480 
 2009.1693   306.3680     0.0480 
 2009.1720   309.6650     0.0480 
 2009.1747   313.1950     0.0480 
 2009.1775   316.8620     0.0480 
 2009.1802   320.6940     0.0480 
 2009.1829   324.6420     0.0480 
 2009.1857   328.7930     0.0480 
 2009.1884   332.8980     0.0480 
 2009.1912   336.7810     0.0480 
 2009.1939   340.5520     0.0480 
 2009.1966   343.8120     0.0470 
 2009.1994   346.8090     0.0470 
 2009.2021   350.0840     0.0470 
 2009.2049   353.3150     0.0470 
 2009.2076   356.5540     0.0470 
 2009.2103   359.8910     0.0470 
 2009.2131   363.3380     0.0470 
 2009.2158   366.7730     0.0470 
 2009.2185   370.1430     0.0470 
 2009.2213   373.5680     0.0470 
 2009.2240   376.8610     0.0470 
 2009.2268   380.4550     0.0460 
 2009.2295   384.2680     0.0460 
 2009.2322   387.9320     0.0460 
 2009.2350   391.5160     0.0460 
 2009.2377   394.9290     0.0470 
 2009.2404   398.0710     0.0470 
 2009.2432   400.8540     0.0470 
 2009.2459   403.5000     0.0470 
 2009.2487   405.9350     0.0470 
 2009.2514   408.3360     0.0480 
 2009.2541   410.9480     0.0480 
 2009.2569   413.6480     0.0480 
 2009.2596   416.4250     0.0480 
 2009.2623   419.5510     0.0470 
 2009.2651   422.9900     0.0470 
 2009.2678   426.0960     0.0470 
 2009.2706   428.8530     0.0470 
 2009.2733   431.6730     0.0460 
 2009.2760   434.5460     0.0470 
 2009.2788   437.0890     0.0470 
 2009.2815   439.5690     0.0470 
 2009.2843   442.4300     0.0470 
 2009.2870   445.6440     0.0470 
 2009.2897   449.0970     0.0470 
 2009.2925   452.3900     0.0470 
 2009.2952   455.3670     0.0470 
 2009.2979   458.1660     0.0470 
 2009.3007   460.8290     0.0480 
 2009.3034   463.5060     0.0480 
 2009.3062   466.3500     0.0480 
 2009.3089   469.1770     0.0480 
 2009.3116   471.5940     0.0480 
 2009.3144   473.8490     0.0480 
 2009.3171   476.0750     0.0480 
 2009.3198   478.0650     0.0490 
 2009.3226   480.1040     0.0490 
 2009.3253   482.2680     0.0490 
 2009.3281   484.3400     0.0490 
 2009.3308   486.4470     0.0490 
 2009.3335   488.5830     0.0480 
 2009.3363   490.4720     0.0480 
 2009.3390   492.3720     0.0490 
 2009.3417   494.2230     0.0490 
 2009.3445   495.8730     0.0490 
 2009.3472   497.6880     0.0490 
 2009.3500   499.7710     0.0490 
 2009.3527   502.0770     0.0490 
 2009.3554   504.2840     0.0490 
 2009.3582   506.0830     0.0490 
 2009.3609   507.8540     0.0490 
 2009.3636   509.8190     0.0490 
 2009.3664   511.8270     0.0490 
 2009.3691   513.7690     0.0490 
 2009.3719   515.3840     0.0480 
 2009.3746   516.8790     0.0480 
 2009.3773   518.4950     0.0480 
 2009.3801   520.1370     0.0480 
 2009.3828   521.5640     0.0480 
 2009.3856   522.7080     0.0480 
 2009.3883   523.9840     0.0480 
 2009.3910   525.2320     0.0480 
 2009.3938   526.2540     0.0480 
 2009.3965   527.4450     0.0480 
 2009.3992   528.7700     0.0480 
 2009.4020   530.1090     0.0470 
 2009.4047   531.5030     0.0480 
 2009.4075   532.6260     0.0470 
 2009.4102   533.3210     0.0480 
 2009.4129   533.6260     0.0480 
 2009.4157   533.5840     0.0480 
 2009.4184   533.7470     0.0480 
 2009.4211   534.3430     0.0480 
 2009.4239   535.2310     0.0470 
 2009.4266   536.4860     0.0470 
 2009.4294   537.7790     0.0480 
 2009.4321   538.7690     0.0480 
 2009.4348   539.4630     0.0480 
 2009.4376   540.0450     0.0480 
 2009.4403   540.4040     0.0480 
 2009.4430   540.3860     0.0480 
 2009.4458   540.5540     0.0480 
 2009.4485   541.0300     0.0480 
 2009.4513   541.5170     0.0480 
 2009.4540   541.7930     0.0480 
 2009.4567   541.8150     0.0480 
 2009.4595   541.6610     0.0490 
 2009.4622   541.1760     0.0490 
 2009.4650   540.6720     0.0490 
 2009.4677   540.4650     0.0490 
 2009.4704   540.2780     0.0500 
 2009.4732   539.7880     0.0500 
 2009.4759   539.0850     0.0500 
 2009.4786   538.4460     0.0500 
 2009.4814   537.9510     0.0490 
 2009.4841   537.5610     0.0490 
 2009.4869   537.1840     0.0490 
 2009.4896   536.6480     0.0490 
 2009.4923   535.8360     0.0500 
 2009.4951   534.7240     0.0500 
 2009.4978   533.6100     0.0500 
 2009.5005   532.5450     0.0500 
 2009.5033   531.6110     0.0490 
 2009.5060   530.9890     0.0490 
 2009.5088   530.3280     0.0490 
 2009.5115   529.5530     0.0480 
 2009.5142   528.6560     0.0480 
 2009.5170   527.6490     0.0480 
 2009.5197   526.6700     0.0490 
 2009.5224   525.7060     0.0490 
 2009.5252   524.8770     0.0490 
 2009.5279   524.1380     0.0490 
 2009.5307   523.3310     0.0480 
 2009.5334   522.2790     0.0480 
 2009.5361   521.1710     0.0480 
 2009.5389   520.0270     0.0480 
 2009.5416   518.9420     0.0480 
 2009.5444   518.2130     0.0480 
 2009.5471   517.2440     0.0480 
 2009.5498   515.9610     0.0480 
 2009.5526   514.7750     0.0480 
 2009.5553   513.5380     0.0480 
 2009.5580   512.1640     0.0480 
 2009.5608   510.5630     0.0480 
 2009.5635   508.7470     0.0480 
 2009.5663   506.8080     0.0480 
 2009.5690   504.7880     0.0480 
 2009.5717   502.6690     0.0480 
 2009.5745   500.2350     0.0480 
 2009.5772   497.8190     0.0480 
 2009.5799   495.4660     0.0480 
 2009.5827   492.9200     0.0480 
 2009.5854   490.2880     0.0470 
 2009.5882   487.6230     0.0470 
 2009.5909   484.9850     0.0470 
 2009.5936   482.3880     0.0480 
 2009.5964   479.9210     0.0480 
 2009.5991   477.5470     0.0480 
 2009.6018   475.3070     0.0470 
 2009.6046   473.1090     0.0470 
 2009.6073   470.7300     0.0480 
 2009.6101   468.2320     0.0480 
 2009.6128   465.6860     0.0480 
 2009.6155   463.3410     0.0480 
 2009.6183   461.2620     0.0480 
 2009.6210   459.1240     0.0480 
 2009.6238   456.7910     0.0480 
 2009.6265   454.3600     0.0480 
 2009.6292   451.9810     0.0480 
 2009.6320   449.5730     0.0490 
 2009.6347   447.1030     0.0490 
 2009.6374   444.7270     0.0490 
 2009.6402   442.4920     0.0480 
 2009.6429   440.3010     0.0480 
 2009.6457   438.0320     0.0490 
 2009.6484   435.7850     0.0480 
 2009.6511   433.5130     0.0480 
 2009.6539   431.1320     0.0490 
 2009.6566   428.6790     0.0480 
 2009.6593   426.1470     0.0480 
 2009.6621   423.5060     0.0480 
 2009.6648   420.7810     0.0480 
 2009.6676   417.9410     0.0480 
 2009.6703   414.8510     0.0480 
 2009.6730   411.7170     0.0480 
 2009.6758   408.8490     0.0480 
 2009.6785   406.2210     0.0480 
 2009.6812   403.5130     0.0480 
 2009.6840   400.5460     0.0480 
 2009.6867   397.4450     0.0480 
 2009.6895   394.4880     0.0480 
 2009.6922   391.7260     0.0480 
 2009.6949   388.9110     0.0480 
 2009.6977   385.8570     0.0480 
 2009.7004   382.7580     0.0480 
 2009.7032   379.6780     0.0480 
 2009.7059   376.5470     0.0480 
 2009.7086   373.6430     0.0480 
 2009.7114   370.9940     0.0490 
 2009.7141   368.3660     0.0480 
 2009.7168   365.7730     0.0480 
 2009.7196   363.2060     0.0470 
 2009.7223   360.4760     0.0470 
 2009.7251   357.5400     0.0470 
 2009.7278   354.4700     0.0470 
 2009.7305   351.2730     0.0470 
 2009.7333   348.0070     0.0470 
 2009.7360   344.9620     0.0470 
 2009.7387   341.9230     0.0470 
 2009.7415   339.0160     0.0480 
 2009.7442   336.5670     0.0480 
 2009.7470   334.0520     0.0480 
 2009.7497   331.2530     0.0470 
 2009.7524   328.3570     0.0480 
 2009.7552   325.5920     0.0480 
 2009.7579   322.9310     0.0480 
 2009.7606   320.3170     0.0480 
 2009.7634   317.8290     0.0480 
 2009.7661   315.5210     0.0480 
 2009.7689   313.2770     0.0480 
 2009.7716   310.9050     0.0480 
 2009.7743   308.4580     0.0480 
 2009.7771   305.9630     0.0480 
 2009.7798   303.5970     0.0480 
 2009.7826   301.3650     0.0480 
 2009.7853   299.0160     0.0480 
 2009.7880   296.1420     0.0480 
 2009.7908   293.0880     0.0480 
 2009.7935   290.4430     0.0480 
 2009.7962   287.9180     0.0480 
 2009.7990   285.5050     0.0480 
 2009.8017   283.4010     0.0480 
 2009.8045   281.4460     0.0490 
 2009.8072   279.1970     0.0490 
 2009.8099   276.6050     0.0490 
 2009.8127   273.8400     0.0490 
 2009.8154   271.0750     0.0490 
 2009.8181   268.7410     0.0490 
 2009.8209   266.5350     0.0490 
 2009.8236   264.2640     0.0490 
 2009.8264   262.0850     0.0490 
 2009.8291   259.7660     0.0490 
 2009.8318   257.5880     0.0500 
 2009.8346   255.5530     0.0500 
 2009.8373   253.3990     0.0490 
 2009.8400   251.5960     0.0490 
 2009.8428   250.0230     0.0490 
 2009.8455   248.2420     0.0490 
 2009.8483   246.1870     0.0490 
 2009.8510   243.7100     0.0490 
 2009.8537   241.0750     0.0500 
 2009.8565   238.6140     0.0500 
 2009.8592   236.3750     0.0510 
 2009.8619   234.2920     0.0510 
 2009.8647   232.2160     0.0510 
 2009.8674   230.1970     0.0500 
 2009.8702   228.3290     0.0500 
 2009.8729   226.6260     0.0500 
 2009.8756   225.0980     0.0500 
 2009.8784   223.6940     0.0490 
 2009.8811   222.3130     0.0490 
 2009.8839   220.8690     0.0490 
 2009.8866   219.3900     0.0490 
 2009.8893   218.0330     0.0490 
 2009.8921   216.7000     0.0490 
 2009.8948   215.2880     0.0490 
 2009.8975   213.9430     0.0490 
 2009.9003   212.9000     0.0490 
 2009.9030   212.3660     0.0490 
 2009.9058   211.8680     0.0480 
 2009.9085   211.0000     0.0490 
 2009.9112   210.0960     0.0490 
 2009.9140   209.4250     0.0490 
 2009.9167   208.6910     0.0490 
 2009.9194   207.5940     0.0490 
 2009.9222   206.1880     0.0490 
 2009.9249   204.7170     0.0490 
 2009.9277   203.3000     0.0480 
 2009.9304   202.1240     0.0480 
 2009.9331   201.2480     0.0490 
 2009.9359   200.4970     0.0490 
 2009.9386   199.5990     0.0490 
 2009.9413   198.5780     0.0490 
 2009.9441   197.6360     0.0490 
 2009.9468   196.7580     0.0490 
 2009.9496   196.1660     0.0490 
 2009.9523   195.9000     0.0480 
 2009.9550   195.5910     0.0480 
 2009.9578   195.1310     0.0480 
 2009.9605   194.5990     0.0480 
 2009.9633   194.0240     0.0480 
 2009.9660   193.6750     0.0490 
 2009.9687   193.6230     0.0490 
 2009.9715   193.5280     0.0490 
 2009.9742   193.2270     0.0490 
 2009.9769   192.8910     0.0490 
 2009.9797   192.4790     0.0490 
 2009.9824   192.0690     0.0480 
 2009.9852   191.8390     0.0480 
 2009.9879   191.7730     0.0480 
 2009.9906   191.8160     0.0480 
 2009.9934   191.8700     0.0480 
 2009.9961   191.9950     0.0480 
 2009.9988   192.3010     0.0490 
 2010.0016   192.8400     0.0530 
 2010.0043   193.1720     0.0530 
 2010.0071   193.1970     0.0530 
 2010.0098   193.4260     0.0530 
 2010.0125   193.7620     0.0520 
 2010.0153   194.0660     0.0520 
 2010.0180   194.2740     0.0520 
 2010.0207   194.4110     0.0520 
 2010.0235   194.4920     0.0520 
 2010.0262   194.3990     0.0520 
 2010.0290   194.3160     0.0530 
 2010.0317   194.3660     0.0530 
 2010.0344   194.5690     0.0530 
 2010.0372   194.8990     0.0530 
 2010.0399   195.2670     0.0530 
 2010.0427   195.6000     0.0520 
 2010.0454   195.7950     0.0520 
 2010.0481   195.9770     0.0530 
 2010.0509   196.1670     0.0530 
 2010.0536   196.4390     0.0530 
 2010.0563   196.8300     0.0530 
 2010.0591   197.0940     0.0520 
 2010.0618   197.1640     0.0520 
 2010.0646   197.4100     0.0520 
 2010.0673   197.9830     0.0520 
 2010.0700   198.5770     0.0520 
 2010.0728   199.2860     0.0510 
 2010.0755   200.3600     0.0510 
 2010.0782   201.9310     0.0520 
 2010.0810   204.0890     0.0510 
 2010.0837   206.3050     0.0510 
